Original,Translate
" udir convienmi ancor come l’essemplo e l’essemplare non vanno d’un modo, ché io per me indarno a ciò contemplo»","Je dois comprendre pourquoi la copie et l'original ne correspondent pas, étant donné ma recherche inutile d'une solution."
" «Se li tuoi diti non sono a tal nodo sufficïenti, non è maraviglia","Si tes doigts ne peuvent pas relâcher cet enchevêtrement, c'est normal."
" tanto, per non tentare, è fatto sodo»","Tellement serré, c'est qu'aucune tentative de le résoudre n'a jamais été entreprise."
 Così la donna mia,Ma fiancée m'a abandonnée.
 poi disse,"Après cela, il fit un autre ajout."
" «Piglia quel ch’io ti dicerò, se vuo’ saziarti","Écoutez mes paroles, écoutez ce que je veux dire, si vous voulez remplir votre soif, écoutez mes conseils."
 e intorno da esso t’assottiglia,Entraînez-vous à prêter attention à ce que je dis.
 Li cerchi corporai sono ampi e arti secondo il più e ’l men de la virtute che si distende per tutte lor parti,Les sphères célestes sont de taille variable en fonction du degré de force qui réside à l'intérieur de chaque section.
 Maggior bontà vuol far maggior salute,Un plus grand avantage conduit à un plus grand salut.
" maggior salute maggior corpo cape, s’elli ha le parti igualmente compiute",Une meilleure santé se traduit par un corps meilleur si tous ses éléments sont intégrés et fonctionnent au mieux.
" Dunque costui che tutto quanto rape l’altro universo seco, corrisponde al cerchio che più ama e che più sape","Donc, ce qui bouge l'Univers tout entier correspond au cercle le plus aimé et le plus sage."
" per che, se tu a la virtù circonde la tua misura, non a la parvenza de le sustanze che t’appaion tonde, ","Alors, si vous concentrez votre attention sur la vertu plutôt que sur le volume des choses qui apparaissent circulaires."
" tu vederai mirabil consequenza di maggio a più e di minore a meno, in ciascun cielo, a süa intelligenza»",Votre savoir vertueux sera récompensé par un lien plus grand entre chaque Ciel et leur intelligence divine.
" Come rimane splendido e sereno l’emisperio de l’aere, quando soffia Borea da quella guancia ond’ è più leno, ","Quand Borea souffle d'un côté et souffle un vent plus tendre, l'hémisphère atmosphérique reste limpide et sans nuages."
" per che si purga e risolve la roffia che pria turbava, sì che ’l ciel ne ride con le bellezze d’ogne sua paroffia","Grâce à cela, toute impureté qui avait obscurci le ciel est éliminée et laisse briller ses beautés dans toute sa magnificence."
" così fec’ïo, poi che mi provide la donna mia del suo risponder chiaro, e come stella in cielo il ver si vide","Après que ma femme m'ait répondu clairement, j'ai fait ce que je suggérais; et la vérité devint évidente comme une étoile dans le ciel."
" E poi che le parole sue restaro, non altrimenti ferro disfavilla che bolle, come i cerchi sfavillaro","Et après qu'il eut fini de parler, les cercles brillaient comme une lame incandescente qui émettait des éclairs de lumière."
 L’incendio suo seguiva ogne scintilla,Chaque étincelle orbitait autour du feu bouillant.
" ed eran tante, che ’l numero loro più che ’l doppiar de li scacchi s’inmilla",étaient si nombreuses que leur nombre était plus de deux fois supérieur au nombre d'échecs
" Io sentiva osannar di coro in coro al punto fisso che li tiene a li ubi, e terrà sempre, ne’ quai sempre fuoro","J'entendais "" Hosanna "" avec force unitaire, tournés vers leur idéal qui les maintient et les maintiendra dans cette position à laquelle ils appartiennent toujours."
" E quella che vedëa i pensier dubi ne la mia mente, disse",":Vous qui perceviez mes incertitudes mentales, dit-elle:"
 «I cerchi primi t’hanno mostrato Serafi e Cherubi,Tu as vu les Séraphins et les Chérubins dans les premiers cercles.
" Così veloci seguono i suoi vimi, per somigliarsi al punto quanto ponno",de leur existence Ils cherchent à adhérer étroitement à leur relation d'amour avec Dieu pour devenir aussi semblables que possible à l'essence centrale de leurs vies.
 e posson quanto a veder son soblimi,"Comme leur perspective est supérieure, ils peuvent le réaliser."
" Quelli altri amori che ’ntorno li vonno, si chiaman Troni del divino aspetto, per che ’l primo ternaro terminonno","Des êtres célestes qui entourent le premier rang de la création, connus sous le nom de Troni à l'aspect divin, ont été créés dès le début."
 e dei saper che tutti hanno diletto quanto la sua veduta si profonda nel vero in che si queta ogne intelletto,"Tout le monde se réjouit en proportion de leur compréhension de la vérité divine, à laquelle tout esprit se rend."
" Quinci si può veder come si fonda l’esser beato ne l’atto che vede, non in quel ch’ama, che poscia seconda",La béatitude surgit de l'expérience de la vision divine plutôt que dans l'amour qui en découle.
" e del vedere è misura mercede, che grazia partorisce e buona voglia",La grâce et la bonne volonté offrent un grand prix pour une vision aussi profonde.
 così di grado in grado si procede,On passe d'une commande à l'autre.
" L’altro ternaro, che così germoglia in questa primavera sempiterna che notturno Arïete non dispoglia, ","La deuxième hiérarchie prospère sans cesse comme si c'était un printemps éternel, dont l'automne ne peut jamais la priver."
" perpetüalemente ‘Osanna’ sberna con tre melode, che suonano in tree ordini di letizia onde s’interna",Chanter 'Hosanna' en trois mélodies différentes qui se fondent ensemble pour former une triple exultation pleine de joie.
 In essa gerarcia son l’altre dee,"Dans cette échelle, il y a aussi les autres divinités."
" prima Dominazioni, e poi Virtudi","Tout d'abord, les Dominations, suivies par les Vertu."
l’ordine terzo di Podestadi èe,"Dernièrement, les Pouvoirs sont l'ordre suivant"
Poscia ne’ due penultimi tripudi Principati e Arcangeli si girano,"Enfin, dans l'avant-dernier et avant-dernier ordre se déplacent les princes et les archanges."
l’ultimo è tutto d’Angelici ludi,Les anges célèbrent une dernière fête.
"Questi ordini di sù tutti s’ammirano, e di giù vincon sì, che verso Dio tutti tirati sono e tutti tirano","Tous ces ordres cherchent à élever tous vers Dieu, en attirant à lui les forces du monde inférieur de manière à être attirés par Lui et à leur tour attirer le monde dans Son étreinte."
"E Dïonisio con tanto disio a contemplar questi ordini si mise, che li nomò e distinse com’ io","Dionigi s'est prodigué d'observer ces dispositions avec beaucoup d'enthousiasme, en les énumérant et en les citant comme je l'ai fait."
Ma Gregorio da lui poi si divise,Grégoire s'éloigna de lui plus tard.
"onde, sì tosto come li occhi aperse in questo ciel, di sé medesmo rise","Dès qu'il eut une vision de ce Ciel, il rit de ses suppositions avec lui-même."
"E se tanto secreto ver proferse mortale in terra, non voglio ch’ammiri","si quelqu'un d'autre en est capable Si une personne ordinaire réussit à bien comprendre ce sujet, ne soyez pas surpris que quelqu'un d'autre puisse le faire."
ché chi ’l vide qua sù gliel discoperse con altro assai del ver di questi giri»,"Dionigi a été informé par quelqu'un qui avait vu cette chose ici, ainsi que beaucoup d'autres questions de nature similaire."
" Quando ambedue li figli di Latona, coperti del Montone e de la Libra, fanno de l’orizzonte insieme zona, ","Quand Apollon et Artémis, sous les étoiles de Bélier et Balance, divisent le ciel d'est en ouest,"
" quant’ è dal punto che ’l cenìt inlibra infin che l’uno e l’altro da quel cinto, cambiando l’emisperio, si dilibra, ","Quel est l'intervalle temporel entre les moments où le zénith retient les objets en équilibre et quand ils sont libérés de l'horizon, se déplaçant vers un autre hémisphère ?"
" tanto, col volto di riso dipinto, si tacque Bëatrice, riguardando fiso nel punto che m’avëa vinto","Béatrice, avec un grand sourire peint sur son visage, passa en silence le même montant de temps en fixant le point lumineux qui m'avait frappé."
 Poi cominciò,Il pleut et la pluie tomba.
" «Io dico, e non dimando, quel che tu vuoli udir, perch’ io l’ho visto là ’ve s’appunta ogne ubi e ogne quando","Je ne vais pas te dire ce que tu veux entendre, car je l'ai lu à l'endroit où chaque époque et chaque endroit correspondent au même concept."
" Non per aver a sé di bene acquisto, ch’esser non può, ma perché suo splendore potesse, risplendendo, dir “Subsisto”, ","Pour montrer sa luminosité chez d'autres et leur faire sentir qu'ils ""existent,"" pas pour atteindre quelque chose d'impossible comme augmenter leur bien-être."
" in sua etternità di tempo fore, fuor d’ogne altro comprender, come i piacque, s’aperse in nuovi amor l’etterno amore","Sa bienveillance infinie engendre d'autres amours, comme Il le désira, dans Son omniprésence au-delà du temps et de l'espace."
 Né prima quasi torpente si giacque,Cela ne signifie pas qu'il était auparavant immobile et inactif.
 ché né prima né poscia procedette lo discorrer di Dio sovra quest’ acque,Dieu a parlé de ces eaux avant et après.
" Forma e materia, congiunte e purette, usciro ad esser che non avia fallo, come d’arco tricordo tre saette","Un arc à trois cordes jetait ses flèches dans une forme et une matière parfaites, générant des êtres sans aucune imperfection."
" E come in vetro, in ambra o in cristallo raggio resplende sì, che dal venire a l’esser tutto non è intervallo, ","Comme un rayon de lumière qui pénètre à travers un matériau transparent, sans aucun intervalle entre le moment de son arrivée et celui de sa luminosité."
 così ’l triforme effetto del suo sire ne l’esser suo raggiò insieme tutto sanza distinzïone in essordire,"Dieu irradia ensemble son acte de création triforme en sa présence, sans suivre l'ordre temporel."
 Concreato fu ordine e costrutto a le sustanze,La structure et l'organisation du cosmos ont été définies ensemble.
 e quelle furon cima nel mondo in che puro atto fu produtto,C'était la plus haute expression du monde dans lequel un acte de pureté fut engendré.
 pura potenza tenne la parte ima,La force brute prit possession de la section inférieure.
" nel mezzo strinse potenza con atto tal vime, che già mai non si divima","à travers une union si étroite qu'aucune force ne peut les séparer, l'action et l'énergie se firent ensemble inextricablement."
 Ieronimo vi scrisse lungo tratto di secoli de li angeli creati anzi che l’altro mondo fosse fatto,Saint Jérôme a déclaré que les anges avaient été créés longtemps avant la formation du monde matériel.
" ma questo vero è scritto in molti lati da li scrittor de lo Spirito Santo, e tu te n’avvedrai se bene agguati","Il y a plus de références aux Saintes Écritures où apparaît la vérité que j'ai mentionnée, et en les examinant avec soin, tu sauras la reconnaître."
" e anche la ragione il vede alquanto, che non concederebbe che ’ motori sanza sua perfezion fosser cotanto","Même la raison peut le reconnaître, car il est inconcevable que les moteurs de l'univers aient existé depuis longtemps sans parvenir à une perfection inaccessible."
 Or sai tu dove e quando questi amori furon creati e come,"Maintenant, vous connaissez l'origine de ces sentiments, en termes de temps, de lieu et de mode."
 sì che spenti nel tuo disïo già son tre ardori,Trois de tes désirs ont été exaucés.
" Né giugneriesi, numerando, al venti sì tosto, come de li angeli parte turbò il suggetto d’i vostri alimenti",Il ne serait pas possible d'atteindre le vingtième comptage aussi rapidement qu'une partie des anges a dérouillé l'objet de vos éléments.
" L’altra rimase, e cominciò quest’ arte che tu discerni, con tanto diletto, che mai da circüir non si diparte",L'autre est restée et a pris de pratiquer un art que tu apprécies tellement que tu ne peux jamais arrêter de l'admirer.
 Principio del cader fu il maladetto superbir di colui che tu vedesti da tutti i pesi del mondo costretto,L'arrogance de ceux que tu as vus opprimés sous le poids du monde a principalement conduit à sa défaite.
 Quelli che vedi qui furon modesti a riconoscer sé da la bontate che li avea fatti a tanto intender presti,"Les anges présents comprirent la sagesse tout - puissant du Créateur, reconnaissant qu'ils avaient reçu la grâce divine qui les avait dotés d'une telle acuité."
" per che le viste lor furo essaltate con grazia illuminante e con lor merto, si c’hanno ferma e piena volontate","de déterminationEn vertu de leur ferme volonté, détermination et grâce illuminatrice, leur perception de Dieu fut enrichie par le mérite gagné."
" e non voglio che dubbi, ma sia certo, che ricever la grazia è meritorio secondo che l’affetto l’è aperto",Vous devez avoir la conviction qu'obtenir la grâce est un mérite par rapport à votre volonté de la recevoir et vous ne devez pas douter.
" Omai dintorno a questo consistorio puoi contemplare assai, se le parole mie son ricolte, sanz’ altro aiutorio","Après que vous ayez bien compris ce que je vous ai dit, vous êtes désormais en mesure de saisir de nombreuses questions concernant cette assemblée sans aucune aide supplémentaire."
" Ma perché ’n terra per le vostre scole si legge che l’angelica natura è tal, che ’ntende e si ricorda e vole, ancor dirò, ","Comme dans les différents milieux d'étude de la Terre, on enseigne que les Anges sont doués d'intelligence, de volonté et de mémoire, je m'adresserai encore une fois à votre attention."
" perché tu veggi pura la verità che là giù si confonde, equivocando in sì fatta lettura","afin que tu puisses voir la vérité nue et crue, qui est déformée par les interprétations erronées de ces leçons."
" Queste sustanze, poi che fur gioconde de la faccia di Dio, non volser viso da essa, da cui nulla si nasconde","Bien qu'ils eussent autrefois éprouvé de la joie devant Dieu, les créatures ont cessé de regarder vers Lui, dont il n'y a rien qui puisse être caché."
" però non hanno vedere interciso da novo obietto, e però non bisogna rememorar per concetto diviso","En conséquence, ils ne sont pas entravés par l'introduction de nouveaux éléments et peuvent exploiter les informations apprises par le passé."
" sì che là giù, non dormendo, si sogna, credendo e non credendo dicer vero","Alors, sur Terre, on désire ardemment des choses qui ne sont pas toujours exactes et dites avec bonne intention et avec malveillance."
 ma ne l’uno è più colpa e più vergogna,Celui qui agit avec méchanceté est considéré comme plus répréhensible et suscite une plus grande honte.
 Voi non andate giù per un sentiero filosofando,"En pensant philosophiquement sur Terre, il n'y a pas un seul chemin à suivre."
 tanto vi trasporta l’amor de l’apparenza e ’l suo pensiero,Vous êtes tellement bouleversé par l'amour et le besoin d'être remarqué.
 E ancor questo qua sù si comporta con men disdegno che quando è posposta la divina Scrittura o quando è torta,"Ici, au contraire, l'Écriture Sainte est traitée avec plus de respect qu'ailleurs, contrairement à quand elle n'est pas prise en considération ou altérée."
 Non vi si pensa quanto sangue costa seminarla nel mondo e quanto piace chi umilmente con essa s’accosta,"Ne réfléchissez pas à la souffrance que vous avez subie pour propager le message divin, et à quel point celui qui adhère avec dévotion l'aime."
 Per apparer ciascun s’ingegna e face sue invenzioni,"Chacun, pour démontrer ses capacités intellectuelles, s'efforce et crée des innovations."
 e quelle son trascorse da’ predicanti e ’l Vangelio si tace,"Les prédicateurs mettent beaucoup l'accent sur ces choses, mais ils négligent le message de l'Évangile."
" Un dice che la luna si ritorse ne la passion di Cristo e s’interpuose, per che ’l lume del sol giù non si porse","On raconte que la lune se déplaça pendant la passion du Christ, interceptant les rayons du soleil et prévenant ainsi une projection de haut en bas."
" e mente, ché la luce si nascose da sé","Et il a dit le mensonge, parce que l'illumination s'est éteinte toute seule."
 però a li Spani e a l’Indi come a’ Giudei tale eclissi rispuose,"Les habitants de Jérusalem, ainsi que les Espagnols et les Natifs américains, eurent l'occasion d'assister à l'éclipse."
 Non ha Fiorenza tanti Lapi e Bindi quante sì fatte favole per anno in pergamo si gridan quinci e quindi,Florence ne compte pas tous les Lapi et Bindi racontés dans les contes de fées racontés chaque année par n'importe quelle chaire n'importe où.
" sì che le pecorelle, che non sanno, tornan del pasco pasciute di vento, e non le scusa non veder lo danno","De telle sorte que les brebis folles reviennent du pâturage après avoir mangé de l'air, et ils n'ont pas d'excuse pour ne pas se rendre compte du mal causé."
 Non disse Cristo al suo primo convento,Jésus a appelé ses premiers disciples à être Apôtres.
" ‘Andate, e predicate al mondo ciance’",Prêchez au monde des paroles de sagesse.
 ma diede lor verace fondamento,mais il leur a fourni une base de données authentiques
" e quel tanto sonò ne le sue guance, sì ch’a pugnar per accender la fede de l’Evangelio fero scudo e lance","Dans les joues des Apôtres, l'Évangile retentissait comme une grande force, qu'ils utilisèrent comme bouclier et lance pour défendre et propager la foi."
" Ora si va con motti e con iscede a predicare, e pur che ben si rida, gonfia il cappuccio e più non si richiede","Les prédicateurs donnent maintenant des répétitions de proverbes et de blagues spirituelles, se remplissant de satisfaction si leur esprit comique a suscité un rire et ne désire rien d'autre."
" Ma tale uccel nel becchetto s’annida, che se ’l vulgo il vedesse, vederebbe la perdonanza di ch’el si confida","Si les gens voyaient l'oiseau se cacher sous la capuche, ils comprendraient à quel point les indulgences qu'ils aspirent ne valent pas."
" per cui tanta stoltezza in terra crebbe, che, sanza prova d’alcun testimonio, ad ogne promession si correrebbe","dans ce monde, la crédulité est si répandue malgré l'absence de preuves et de témoignages que les gens s'orientent immédiatement vers toute promesse."
" Di questo ingrassa il porco sant’ Antonio, e altri assai che sono ancor più porci, pagando di moneta sanza conio","Avec le saint Antoine Abbé les rôtis grossissent, et même ceux qui sont corrompus par le vice le plus répréhensible sont récompensés par de fausses pièces."
" Ma perché siam digressi assai, ritorci li occhi oramai verso la dritta strada, sì che la via col tempo si raccorci","Comme nous nous sommes suffisamment éloignés de la route principale, retournons sur la bonne voie afin que nous puissions atteindre rapidement notre destination."
" Questa natura sì oltre s’ingrada in numero, che mai non fu loquela né concetto mortal che tanto vada","Le nombre des anges se multiplie d'une hiérarchie à l'autre, au point qu'aucune explication ou intelligence humaine ne peut le comprendre."
" e se tu guardi quel che si revela per Danïel, vedrai che ’n sue migliaia determinato numero si cela","Si l'on considère ce qui a été révélé par Daniel, il sera évident que le nombre exact d'anges dont il parle reste inécoutable."
" La prima luce, che tutta la raia, per tanti modi in essa si recepe, quanti son li splendori a chi s’appaia",L'illumination divine rayonnée sur les anges est perçue différemment en fonction de la multiplicité de beautés avec lesquelles elle s'unit.
" Onde, però che a l’atto che concepe segue l’affetto, d’amar la dolcezza diversamente in essa ferve e tepe","Étant donné la vision de Dieu, l'amour qui en résulte immédiatement est intense chez les anges mais légèrement varié dans le degré de douceur et d'ardeur."
" Vedi l’eccelso omai e la larghezza de l’etterno valor, poscia che tanti speculi fatti s’ha in che si spezza, ","La valeur éternelle est incomparable dans sa grandeur, reflétée par d'innombrables miroirs."
 uno manendo in sé come davanti»,Garder son identité.
" Forse semilia miglia di lontano ci ferve l’ora sesta, e questo mondo china già l’ombra quasi al letto piano, ","De six mille miles de distance, la lumière du midi fait sentir sa chaleur à la fois que la planète projette une ombre sur le plan de l'horizon."
" quando ’l mezzo del cielo, a noi profondo, comincia a farsi tal, ch’alcuna stella perde il parere infino a questo fondo",Quand la relation entre nous et la hauteur du ciel devient si grande que certaines étoiles s'évanouissent à la vue.
" e come vien la chiarissima ancella del sol più oltre, così ’l ciel si chiude di vista in vista infino a la più bella","Alors que l'aurore approche, les étoiles les plus lumineuses s'évanouissent du ciel, jusqu'à ce qu'il ne reste plus que le soleil."
" Non altrimenti il trïunfo che lude sempre dintorno al punto che mi vinse, ",Le triomphe qui chante toujours de joie autour du point lumineux qui a fasciné ma vue.
" parendo inchiuso da quel ch’elli ’nchiude, ",Comme s'il était entouré de ce qu'il contient.
 a poco a poco al mio veder si stinse,"Peu à peu, il a disparu de ma vue."
 per che tornar con li occhi a Bëatrice nulla vedere e amor mi costrinse,"Comme je ne voyais plus rien et que je ressentais un grand amour, je me retournai vers Béatrice."
" Se quanto infino a qui di lei si dice fosse conchiuso tutto in una loda, poca sarebbe a fornir questa vice","Si tout ce qui a été dit à son sujet se condensait en un seul éloge, il serait impie de décrire l'admiration qu'il mérite."
" La bellezza ch’io vidi si trasmoda non pur di là da noi, ma certo io credo che solo il suo fattor tutta la goda","L'extraordinaire magnificence d'elle que j'avais vue se transformait en quelque chose non seulement au-delà du réel, mais je suis convaincu que seul son Créateur pourrait vraiment en jouir."
 Da questo passo vinto mi concedo più che già mai da punto di suo tema soprato fosse comico o tragedo,"J'admets que j'ai abandonné cette question, plus qu'un auteur avec un goût moyen ou élevé aurait pu faire sur la problématique du thème traité."
" ché, come sole in viso che più trema, così lo rimembrar del dolce riso la mente mia da me medesmo scema","comme un rayon de soleil pâle, ainsi le souvenir de son agréable sourire a affaibli mon esprit"
" Dal primo giorno ch’i’ vidi il suo viso in questa vita, infino a questa vista, non m’è il seguire al mio cantar preciso","Dès le premier moment où mes yeux ont vu Béatrice sur cette terre, jusqu'à la vision actuelle d'elle dans le Paradis, mon chant ne s'est jamais interrompu."
" ma or convien che mio seguir desista più dietro a sua bellezza, poetando, come a l’ultimo suo ciascuno artista","Il est impossible que je continue à suivre sa beauté, en l'exprimant à travers mes vers comme un artiste au maximum de ses compétences."
" Cotal qual io lascio a maggior bando che quel de la mia tuba, che deduce l’ardüa sua matera terminando, con atto e voce di spedito duce ricominciò","Après la matière difficile, l'action s'est réanimée et un guide prêt à reprendre avec des vers plus significatifs que ceux de ma trompette."
 «Noi siamo usciti fore del maggior corpo al ciel ch’è pura luce,Nous nous sommes poussés au-delà du Ciel éclairé par la lumière divine.
" luce intellettüal, piena d’amore","Un esprit éclairé, plein d'amour."
" amor di vero ben, pien di letizia",Un amour qui procure une grande joie et apporte un véritable bien - être.
 letizia che trascende ogne dolzore,une joie si douce qu'elle ne peut être surmontée.
" Qui vederai l’una e l’altra milizia di paradiso, e l’una in quelli aspetti che tu vedrai a l’ultima giustizia»","Ici, tu découvriras les deux armées célestes, et l'une d'elles apparaîtra comme celle que tu seras témoin le Jour du Jugement."
" Come sùbito lampo che discetti li spiriti visivi, sì che priva da l’atto l’occhio di più forti obietti, ","Comme un éclair aveuglant qui empêche la capacité visuelle, de sorte que l'œil n'est pas en mesure de percevoir d'autres éléments."
" così mi circunfulse luce viva, e lasciommi fasciato di tal velo del suo fulgor, che nulla m’appariva","J'ai été enveloppé par la lueur d'une lumière intense, qui m'a entourée avec une telle luminosité que je ne voyais rien d'autre."
" «Sempre l’amor che queta questo cielo accoglie in sé con sì fatta salute, per far disposto a sua fiamma il candelo»","L'amour qui envahit ce Ciel accueille toujours l'âme qui y entre avec salutation, pour allumer la bougie à sa luminosité."
" Non fur più tosto dentro a me venute queste parole brievi, ch’io compresi me sormontar di sopr’ a mia virtute",Il n'y a pas si longtemps que je n'ai pas écouté ces brèves paroles. Je me suis rendu compte que j'avais dépassé mes capacités innées.
" e di novella vista mi raccesi tale, che nulla luce è tanto mera, che li occhi miei non si fosser difesi","Après avoir acquis une nouvelle vision, il n'y avait plus de lueur si brillante pour éblouir mes yeux."
" e vidi lume in forma di rivera fulvido di fulgore, intra due rive dipinte di mirabil primavera","Au milieu de deux rives embellies par de splendides fleurs printanières, il a passé une lumière à la lueur rouge reverbera sous forme de rivière."
" Di tal fiumana uscian faville vive, e d’ogne parte si mettien ne’ fiori, quasi rubin che oro circunscrive",Des étincelles de la rivière se répandaient sur toutes les plantes comme si des rubis avaient été ornés d'un joyau précieux.
" poi, come inebrïate da li odori, riprofondavan sé nel miro gurge, ","Ainsi, comme s'ils étaient enveloppés de parfum, ils se plongeaient dans le merveilleux gorgo."
" e s’una intrava, un’altra n’uscia fori","Il y en avait une qui partait, une autre entrait."
" «L’alto disio che mo t’infiamma e urge, d’aver notizia di ciò che tu vei, tanto mi piace più quanto più turge","L'incroyable désir qui vous anime et vous pousse, c'est-à-dire découvrir ce que vous avez devant vous, me rend heureux à quel point il suscite en vous l'émerveillement."
 ma di quest’ acqua convien che tu bei prima che tanta sete in te si sazi»,Tu dois encore boire de cette eau avant que ta soif n'ait été apaisée.
 così mi disse il sol de li occhi miei,"Béatrice, le rayon de lumière de mes yeux, me dit-elle:"
 Anche soggiunse,"De plus, il a dit encore."
 «Il fiume e li topazi ch’entrano ed escono e ’l rider de l’erbe son di lor vero umbriferi prefazi,"Hippoglosso et les topates naviguer dedans, dehors et autour possiblement perceptibles par une commune sentir des sons invisibles d'aurore infinies par les pétales flottants."
 Non che da sé sian queste cose acerbe,Ces choses ne sont pas nécessairement imparfaites.
" ma è difetto da la parte tua, che non hai viste ancor tanto superbe»",Tu n'as pas encore l'œil entraîné à voir de telles choses. C'est un manque de ta part.
" Non è fantin che sì sùbito rua col volto verso il latte, se si svegli molto tardato da l’usanza sua, ","Le bébé, se réveillant en retard, ne se précipite pas vers le lait."
" come fec’ io, per far migliori spegli ancor de li occhi, chinandomi a l’onda che si deriva perché vi s’immegli","J'ai baissé mon regard vers la rivière en essayant d'améliorer encore l'apparence de mes yeux, comme je l'avais déjà fait."
" e sì come di lei bevve la gronda de le palpebre mie, così mi parve di sua lunghezza divenuta tonda","Dès que ma vue eut saisi la vision, il me semblait que le grand fleuve avait pris une forme circulaire."
" Poi, come gente stata sotto larve, che pare altro che prima, se si sveste la sembianza non süa in che disparve, ","Comme en portant des masques, les gens se dévoilent à partir des apparences qu'ils prenaient auparavant, se montrant d'une manière différente."
" così mi si cambiaro in maggior feste li fiori e le faville, sì ch’io vidi ambo le corti del ciel manifeste","En un rien de temps, j'ai vu de mes propres yeux éblouir des images lumineuses de joie et de bonheur, me permettant de contempler au mieux les beautés du haut firmament."
" O isplendor di Dio, per cu’ io vidi l’alto trïunfo del regno verace, dammi virtù a dir com’ ïo il vidi","Grâce à la Majesté divine, dont la splendeur m'a permis de contempler la magnificence de la royauté sincère, elle m'a accordé la vertu indispensable pour rapporter ma vision."
 Lume è là sù che visibile face lo creatore a quella creatura che solo in lui vedere ha la sua pace,"Dans l'Empire au-dessus, il y a une lumière qui offre la vision du Créateur à toute créature qui désire trouver sa paix à travers cette rencontre."
" E’ si distende in circular figura, in tanto che la sua circunferenza sarebbe al sol troppo larga cintura",La luminosité s'élargit pour former une large circonférence qui est beaucoup plus étendue que celle du Soleil et du Ciel.
" Fassi di raggio tutta sua parvenza reflesso al sommo del mobile primo, che prende quindi vivere e potenza","Tout dans notre existence est gouverné par le Premier Mobile, une surface concave qui rayonne la lumière et produit son mouvement et son énergie."
" E come clivo in acqua di suo imo si specchia, quasi per vedersi addorno, quando è nel verde e ne’ fioretti opimo, ","Comme une montagne reflète son image dans la surface de l'eau sur ses pentes, comme pour admirer les couleurs vives et luxuriantes des herbes vertes et des fleurs en fleurs."
" sì, soprastando al lume intorno intorno, vidi specchiarsi in più di mille soglie quanto di noi là sù fatto ha ritorno","En regardant la lumière autour de moi, je pouvais voir les âmes béatifiées se refléter sur mille marches symboliques qui avaient retourné au paradis."
" E se l’infimo grado in sé raccoglie sì grande lume, quanta è la larghezza di questa rosa ne l’estreme foglie","Si la marche la plus basse dégage une luminosité aussi large, combien cette rose doit être magnifique dans ses pétales plus larges."
" La vista mia ne l’ampio e ne l’altezza non si smarriva, ma tutto prendeva il quanto e ’l quale di quella allegrezza","Malgré l'ampleur et l'altitude de la rose, ma vue n'était pas perdue; j'arrivais à distinguer complètement le nombre et la splendeur de cette joie."
" Presso e lontano, lì, né pon né leva",Être proche ou loin ne fait aucune différence.
" ché dove Dio sanza mezzo governa, la legge natural nulla rileva","Là où Dieu gouverne personnellement, les lois naturelles deviennent secondaires."
" Nel giallo de la rosa sempiterna, che si digrada e dilata e redole odor di lode al sol che sempre verna, qual è colui che tace e dicer vole, mi trasse Bëatrice, e disse",":Pendant que je ne trouvais pas les mots, Béatrice m'amena au centre d'une rose éternelle, qui pendait abondamment vers le bas et dégageait un arôme céleste au soleil qui fait toujours revivre le printemps."
 «Mira quanto è ’l convento de le bianche stole,Évalue l'amplitude du conseil des chaises blanches
 Vedi nostra città quant’ ella gira,?Regardez la taille de notre ville?
" vedi li nostri scanni sì ripieni, che poca gente più ci si disira","Nous voyons nos sièges presque occupés, avec quelques-uns qui n'ont pas encore été pris."
" E ’n quel gran seggio a che tu li occhi tieni per la corona che già v’è sù posta, ","Concentrez-vous sur cette magnifique séance, dont la couronne placée ci-dessus est le centre de l'attention."
" prima che tu a queste nozze ceni, sederà l’alma, che fia giù agosta, de l’alto Arrigo, ch’a drizzare Italia verrà in prima ch’ella sia disposta","Avant que ces noces soient célébrées, l'âme d'Arrigo illuminera la salle, car il sera destiné à devenir empereur sur Terre et viendra guider notre fier peuple avant même qu'il ne soit prêt à l'embrasser."
 La cieca cupidigia che v’ammalia simili fatti v’ha al fantolino che muor per fame e caccia via la balia,"La convoitise insatiable qui vous a fascinés vous a fait ressembler à l'enfant mourant de faim, mais elle renvoyait la nourrice."
" E fia prefetto nel foro divino allora tal, che palese e coverto non anderà con lui per un cammino","Il sera une personne avec de grandes capacités qui ne sera pas limitée à une seule méthode d'action, mais il saura agir d'une manière différente, tant publiquement que dans le privé."
 Ma poco poi sarà da Dio sofferto nel santo officio,Dieu ne tolérera pas longtemps la présence de cette personne dans la sainte position.
" ch’el sarà detruso là dove Simon mago è per suo merto, e farà quel d’Alagna intrar più giuso»",Simon Magicien sera puni pour ses crimes et sera contraint plus profondément que jamais avec le Pape d'Anagni.
 In forma dunque di candida rosa mi si mostrava la milizia santa che nel suo sangue Cristo fece sposa,"Ainsi, la sainte congrégation des bienheureux qui fut unie au Christ par son sacrifice avait été représentée sous la forme d'une candidate rose."
" ma l’altra, che volando vede e canta la gloria di colui che la ’nnamora e la bontà che la fece cotanta, ","L'autre, volant au ciel, chante la gloire de Dieu et sent l'amour qui le remplit, rayonnant pour sa bonté."
