Original,Translate
l’ultimo è tutto d’Angelici ludi,"Le dernier, c'est des anges festifs."
"Questi ordini di sù tutti s’ammirano, e di giù vincon sì, che verso Dio tutti tirati sono e tutti tirano","Ces ordres admirent tous vers le haut et attirent à lui le monde inférieur, de sorte que tous sont attirés par Dieu et attirent à leur tour le monde à lui-même."
"E Dïonisio con tanto disio a contemplar questi ordini si mise, che li nomò e distinse com’ io","Et Dionigi se mit avec tant de désir à contempler ces ordres, qu'il les éleva et les nomma comme je l'ai fait."
Ma Gregorio da lui poi si divise,"Grégoire, plus tard, s'éloigna de lui."
"onde, sì tosto come li occhi aperse in questo ciel, di sé medesmo rise","Ainsi, dès qu'il vit de ses yeux ce Ciel, il rit de lui-même."
"E se tanto secreto ver proferse mortale in terra, non voglio ch’ammiri","Et si un mortel sur Terre a pu affronter une matière aussi profonde, ne sois pas surpris."
ché chi ’l vide qua sù gliel discoperse con altro assai del ver di questi giri»,"Car à Dionigi, elle fut dévoilée par celui qui la vit là-haut, ainsi que beaucoup d'autres choses de ces ordres."
" Quando ambedue li figli di Latona, coperti del Montone e de la Libra, fanno de l’orizzonte insieme zona, ","Quand les deux fils de Latona, sous les deux constellations d'Ariete et de Balance, font ceinture de l'horizon,"
" quant’ è dal punto che ’l cenìt inlibra infin che l’uno e l’altro da quel cinto, cambiando l’emisperio, si dilibra, ","combien le temps passe depuis le moment où le zénith les maintient en équilibre jusqu'à celui où ils se libèrent de la ceinture en changeant d'hémisphère,"
" tanto, col volto di riso dipinto, si tacque Bëatrice, riguardando fiso nel punto che m’avëa vinto","Tout aussi longtemps, Béatrice resta silencieuse et souriante, regardant fixement le point lumineux qui avait submergé ma vue."
 Poi cominciò,Puis il a commencé.
" «Io dico, e non dimando, quel che tu vuoli udir, perch’ io l’ho visto là ’ve s’appunta ogne ubi e ogne quando","Je dis et je ne te demande pas ce que tu veux entendre, parce que je l'ai lu là où chaque temps et chaque lieu se concentrent."
" Non per aver a sé di bene acquisto, ch’esser non può, ma perché suo splendore potesse, risplendendo, dir “Subsisto”, ","Non pas pour accroître son bien, ce qui est impossible, mais pour que sa splendeur soit reflétée dans d'autres êtres qui disent ""J'existe,"""
" in sua etternità di tempo fore, fuor d’ogne altro comprender, come i piacque, s’aperse in nuovi amor l’etterno amore","l'amour éternel de Dieu se multiplia en d'autres amours, comme il l'aimait, dans son éternité en dehors du temps et de l'espace."
 Né prima quasi torpente si giacque,Ça ne veut pas dire qu'il était inactif.
 ché né prima né poscia procedette lo discorrer di Dio sovra quest’ acque,Car ni avant ni après Dieu n'a parlé de ces eaux.
" Forma e materia, congiunte e purette, usciro ad esser che non avia fallo, come d’arco tricordo tre saette","La forme et la matière, unies entre elles et aussi, ont créé des êtres qui n'avaient pas d'imperfections, comme trois flèches sont arrachées par un arc à trois cordes."
" E come in vetro, in ambra o in cristallo raggio resplende sì, che dal venire a l’esser tutto non è intervallo, ","Et comme le rayon lumineux brille à travers un corps transparent, de sorte qu'il n'y a pas d'intervalle entre son arrivée et la brillance,"
 così ’l triforme effetto del suo sire ne l’esser suo raggiò insieme tutto sanza distinzïone in essordire,"Ainsi l'acte de création triforme de Dieu s'irrita ensemble dans son être, sans succession de temps"
 Concreato fu ordine e costrutto a le sustanze,L'ordre et la structure du cosmos furent concréés ensemble.
 e quelle furon cima nel mondo in che puro atto fu produtto,et ce furent là le sommet du monde où fut produit un acte pur.
 pura potenza tenne la parte ima,la puissance pure occupa la partie la plus basse
" nel mezzo strinse potenza con atto tal vime, che già mai non si divima","au milieu, l'acte et la puissance furent serrés ensemble par un lien si ferme, qu'il ne peut jamais être dissous."
 Ieronimo vi scrisse lungo tratto di secoli de li angeli creati anzi che l’altro mondo fosse fatto,Saint Jérôme écrivit que les anges furent créés plusieurs siècles avant la création du monde sensible.
" ma questo vero è scritto in molti lati da li scrittor de lo Spirito Santo, e tu te n’avvedrai se bene agguati","Mais la vérité que j'ai exposée est écrite dans plus d'endroits que les saintes Écritures, et tu le comprendras si tu les lis attentivement."
" e anche la ragione il vede alquanto, che non concederebbe che ’ motori sanza sua perfezion fosser cotanto","et même la raison peut le comprendre, car il n'est pas possible que les moteurs des Cieux existent pendant si longtemps sans parvenir à la perfection, inopérables"
 Or sai tu dove e quando questi amori furon creati e come,"Maintenant, tu sais où, quand et comment ces amours ont été créés."
 sì che spenti nel tuo disïo già son tre ardori,"Ainsi, trois de tes désirs ont déjà été comblés."
" Né giugneriesi, numerando, al venti sì tosto, come de li angeli parte turbò il suggetto d’i vostri alimenti","On n'arriverait pas, en comptant, au vent, aussi rapidement qu'une partie des anges troublait le sujet de vos éléments."
" L’altra rimase, e cominciò quest’ arte che tu discerni, con tanto diletto, che mai da circüir non si diparte",L'autre est restée et a commencé cet art que tu ressens avec tant de plaisir qu'elle ne s'éloigne jamais d'observer.
 Principio del cader fu il maladetto superbir di colui che tu vedesti da tutti i pesi del mondo costretto,La cause de la chute fut l'orgueil maudit de celui que tu as vu contraint par tous les poids du monde.
 Quelli che vedi qui furon modesti a riconoscer sé da la bontate che li avea fatti a tanto intender presti,"Mais ces anges que vous voyez ici ont eu la modestie de reconnaître qu'ils avaient été créés par la bonté divine, dotés d'une telle intelligence."
" per che le viste lor furo essaltate con grazia illuminante e con lor merto, si c’hanno ferma e piena volontate","C'est pourquoi leur vision de Dieu fut accrue par la grâce illuminatrice et par leur mérite, car ils sont doués d'une volonté ferme et pleine."
" e non voglio che dubbi, ma sia certo, che ricever la grazia è meritorio secondo che l’affetto l’è aperto","et je ne veux pas que tu aies des doutes, mais tu dois être sûr que recevoir la grâce est un mérite, proportionnel à la volonté de l'obtenir."
" Omai dintorno a questo consistorio puoi contemplare assai, se le parole mie son ricolte, sanz’ altro aiutorio","Maintenant, vous pouvez comprendre beaucoup de choses à propos de cette assemblée, sans aucun doute de l'aide, si vous avez bien compris mes paroles."
" Ma perché ’n terra per le vostre scole si legge che l’angelica natura è tal, che ’ntende e si ricorda e vole, ancor dirò, ","Mais puisque sur Terre, dans vos écoles philosophiques, on enseigne que la nature angélique est telle qu'elle possède l'intelligence, la volonté et la mémoire, je parlerai encore,"
" perché tu veggi pura la verità che là giù si confonde, equivocando in sì fatta lettura","afin que tu voies la vérité pure qui, dans le monde, est confuse par les malentendus de ces enseignements."
" Queste sustanze, poi che fur gioconde de la faccia di Dio, non volser viso da essa, da cui nulla si nasconde","Ces créatures, une fois qu'elles furent joyeuses de la face de Dieu, n'ont plus regardé vers elle, d'où rien n'est caché."
" però non hanno vedere interciso da novo obietto, e però non bisogna rememorar per concetto diviso","donc leur vision n'est interrompue par aucun nouvel objet, et donc ils n'ont pas besoin de rappeler des concepts acquis à différents moments"
" sì che là giù, non dormendo, si sogna, credendo e non credendo dicer vero","Alors, sur Terre, on rêve, en disant des choses inexactes de bonne foi et de mauvaise foi."
 ma ne l’uno è più colpa e più vergogna,Mais celui qui est dans la mauvaise foi suscite plus de honte et est plus coupable.
 Voi non andate giù per un sentiero filosofando,"Vous, philosophant sur Terre, ne parcourez pas une seule voie."
 tanto vi trasporta l’amor de l’apparenza e ’l suo pensiero,à ce point vous êtes emportés par l'amour et le désir d'apparaître
 E ancor questo qua sù si comporta con men disdegno che quando è posposta la divina Scrittura o quando è torta,"Et cela, cependant, est toléré ici avec moins de mépris, que lorsque l'Écriture Sainte est négligée ou déformée"
 Non vi si pensa quanto sangue costa seminarla nel mondo e quanto piace chi umilmente con essa s’accosta,"Ne pensez pas au sang versé pour répandre dans le monde la parole de Dieu, et à quel point celui qui s'y joint avec humilité est agréable."
 Per apparer ciascun s’ingegna e face sue invenzioni,"Chacun, pour faire preuve de sagesse, s'ingénie et produit des inventions."
 e quelle son trascorse da’ predicanti e ’l Vangelio si tace,"et elles sont largement traitées par les prédicateurs, qui négligent l'Évangile."
" Un dice che la luna si ritorse ne la passion di Cristo e s’interpuose, per che ’l lume del sol giù non si porse","On dit que la lune s'est tournée pendant la passion du Christ et qu'elle s'est interposée, parce que la lumière du soleil ne s'est pas projetée vers le bas."
" e mente, ché la luce si nascose da sé","et dit le faux, car la lumière s'est obscurcie toute seule."
 però a li Spani e a l’Indi come a’ Giudei tale eclissi rispuose,"Car cet éclipse fut vue par les Espagnols et les Indiens, comme par les habitants de Jérusalem."
 Non ha Fiorenza tanti Lapi e Bindi quante sì fatte favole per anno in pergamo si gridan quinci e quindi,Florence n'a pas autant de Lapi et Bindi que les contes de fées qui chaque année se crient de la chaire partout
" sì che le pecorelle, che non sanno, tornan del pasco pasciute di vento, e non le scusa non veder lo danno","de sorte que les brebis ignorantes reviennent de pâturage après s'être nourries de vent, et ce n'est pas une excuse de ne pas voir leurs propres dommages."
 Non disse Cristo al suo primo convento,Le Christ ne dit pas à ses premiers apôtres
" ‘Andate, e predicate al mondo ciance’","""Allez et prêchez des ciences au monde,"""
 ma diede lor verace fondamento,Mais il leur donna un fondement de vérité.
" e quel tanto sonò ne le sue guance, sì ch’a pugnar per accender la fede de l’Evangelio fero scudo e lance","et dans les joues des Apôtres il n'y eut que cela, de sorte qu'ils utilisèrent l'Évangile comme bouclier et lances pour combattre et répandre la foi."
" Ora si va con motti e con iscede a predicare, e pur che ben si rida, gonfia il cappuccio e più non si richiede","Maintenant, les prédicateurs s'exhibent en paroles et en lacets, et, pour autant qu'ils aient suscité le riz, ils se gonflent d'orgueil et ne demandent rien d'autre."
" Ma tale uccel nel becchetto s’annida, che se ’l vulgo il vedesse, vederebbe la perdonanza di ch’el si confida","Mais dans la capuche on niche un tel oiseau , que si on le voyait du peuple cela comprendrait combien les indulgences dans lesquelles ils espèrent"
" per cui tanta stoltezza in terra crebbe, che, sanza prova d’alcun testimonio, ad ogne promession si correrebbe","C'est pourquoi une telle stupidité s'est développée en Terre que, sans preuve de témoignage, on court après toute promesse."
" Di questo ingrassa il porco sant’ Antonio, e altri assai che sono ancor più porci, pagando di moneta sanza conio","Avec ce saint Antoine Abbé grossit le porc et beaucoup d'autres qui sont encore plus cochons , payant des pièces sans cône"
" Ma perché siam digressi assai, ritorci li occhi oramai verso la dritta strada, sì che la via col tempo si raccorci","Mais depuis que nous nous sommes éloignés beaucoup avec cette digression, il ramène son regard vers la route droite, afin que le chemin soit parcouru en peu de temps"
" Questa natura sì oltre s’ingrada in numero, che mai non fu loquela né concetto mortal che tanto vada","La nature des anges grandit en nombre d'un ordre à l'autre, au point qu'aucun discours ou intellect humain ne peut le concevoir."
" e se tu guardi quel che si revela per Danïel, vedrai che ’n sue migliaia determinato numero si cela","Si tu considères ce qui est révélé par Daniel, tu verras que dans les milliers d'anges dont parle le nombre déterminé, il reste caché."
" La prima luce, che tutta la raia, per tanti modi in essa si recepe, quanti son li splendori a chi s’appaia","La lumière de Dieu, qui allume tous les anges, est reçue d'une manière différente par eux, pour ceux qui sont les splendeurs auxquels il s'unit."
" Onde, però che a l’atto che concepe segue l’affetto, d’amar la dolcezza diversamente in essa ferve e tepe","Ainsi, parce qu'au moment de la vision de Dieu suit l'amour, la douceur de cet amour est ardente et tiède chez les anges d'une manière légèrement différente."
" Vedi l’eccelso omai e la larghezza de l’etterno valor, poscia che tanti speculi fatti s’ha in che si spezza, ","Vous voyez maintenant la hauteur et la générosité de la valeur éternelle, car elle se reflète dans tant de miroirs,"
 uno manendo in sé come davanti»,tout en restant égale à elle-même
" Forse semilia miglia di lontano ci ferve l’ora sesta, e questo mondo china già l’ombra quasi al letto piano, ","à environ six mille kilomètres de là, brûle le midi, et cette planète projette déjà son cône d'ombre sur le plan de l'horizon,"
" quando ’l mezzo del cielo, a noi profondo, comincia a farsi tal, ch’alcuna stella perde il parere infino a questo fondo",quand l'atmosphère entre nous et la profondeur du ciel commence à devenir telle que certaines étoiles deviennent invisibles
" e come vien la chiarissima ancella del sol più oltre, così ’l ciel si chiude di vista in vista infino a la più bella","et au fur et à mesure que s'avance la servante lumineuse du Soleil, voici, les étoiles s'évanouissent du ciel, jusqu'à la plus lumineuse."
" Non altrimenti il trïunfo che lude sempre dintorno al punto che mi vinse, ","De même, le triomphe qui tourne toujours festif autour de ce point lumineux qui a gagné ma vue,"
" parendo inchiuso da quel ch’elli ’nchiude, ","Apparemment enfermé par ce qu'il enferme lui-même,"
 a poco a poco al mio veder si stinse,"Peu à peu, elle s'est évanouie à ma vue."
 per che tornar con li occhi a Bëatrice nulla vedere e amor mi costrinse,"Alors je ne voyais plus rien, et l'amour m'a poussé à tourner mes yeux vers Béatrice."
" Se quanto infino a qui di lei si dice fosse conchiuso tutto in una loda, poca sarebbe a fornir questa vice","Si tout ce qui a été dit sur elle jusqu'à présent était enfermé dans une seule louange, elle serait insuffisante à cette tâche."
" La bellezza ch’io vidi si trasmoda non pur di là da noi, ma certo io credo che solo il suo fattor tutta la goda","La beauté d'elle que j'ai vue se transformait en quelque chose non seulement au-delà de l'humain, mais je suis sûr que seul son Créateur peut la jouir pleinement."
 Da questo passo vinto mi concedo più che già mai da punto di suo tema soprato fosse comico o tragedo,"J'admets que je suis vaincu de ce point, bien plus qu'un auteur de style moyen ou sublime par un aspect problématique du thème abordé"
" ché, come sole in viso che più trema, così lo rimembrar del dolce riso la mente mia da me medesmo scema","Car, comme le soleil dans une vue faible, de même le souvenir de son doux sourire fait disparaître mon intelligence."
" Dal primo giorno ch’i’ vidi il suo viso in questa vita, infino a questa vista, non m’è il seguire al mio cantar preciso","Depuis le premier jour où j'ai vu le visage de Béatrice dans cette vie, jusqu'à cette vision d'elle au Paradis, mon chant n'a jamais été interrompu."
" ma or convien che mio seguir desista più dietro a sua bellezza, poetando, come a l’ultimo suo ciascuno artista","Mais maintenant il est inévitable que je sorte de suivre sa beauté, en écrivant mes vers, comme un artiste qui a atteint la limite extrême de ses capacités"
" Cotal qual io lascio a maggior bando che quel de la mia tuba, che deduce l’ardüa sua matera terminando, con atto e voce di spedito duce ricominciò","Je laisse cela à un vers plus important que ceux de ma trompette qui, terminant sa matière difficile, recommença par l'action et la voix d'un guide rapide"
 «Noi siamo usciti fore del maggior corpo al ciel ch’è pura luce,Nous sommes sortis du Ciel le plus étendu à ce qui est fait de pure lumière
" luce intellettüal, piena d’amore","une lumière intellectuelle, pleine d'amour"
" amor di vero ben, pien di letizia","un amour d'authentique bien, plein de joie"
 letizia che trascende ogne dolzore,une joie qui surpasse toute douceur
" Qui vederai l’una e l’altra milizia di paradiso, e l’una in quelli aspetti che tu vedrai a l’ultima giustizia»","Ici, tu verras les deux armées du Paradis, et l'une d'elles avec cet aspect que tu verras le Jour du Jugement."
" Come sùbito lampo che discetti li spiriti visivi, sì che priva da l’atto l’occhio di più forti obietti, ","Comme un éclair soudain qui disperse les facultés visuelles, de sorte qu'il prive l'œil de la capacité de voir d'autres objets,"
" così mi circunfulse luce viva, e lasciommi fasciato di tal velo del suo fulgor, che nulla m’appariva","J'ai donc été enveloppé d'une lumière très vive, Qui m'a fait bannir d'un voile tel que son éclat que je ne voyais rien d'autre."
" «Sempre l’amor che queta questo cielo accoglie in sé con sì fatta salute, per far disposto a sua fiamma il candelo»","L'amour qui rend tranquille ce Ciel accueille toujours l'âme qui y entre avec ce salut, pour adapter la bougie à sa flamme '"
" Non fur più tosto dentro a me venute queste parole brievi, ch’io compresi me sormontar di sopr’ a mia virtute","Ces paroles brèves n'étaient pas encore venues en moi, que j'ai compris que j'allais au-delà de mes facultés naturelles."
" e di novella vista mi raccesi tale, che nulla luce è tanto mera, che li occhi miei non si fosser difesi","Et j'ai acquis une nouvelle capacité visuelle, telle qu'il n'y a pas de lumière si intense que mes yeux ne pouvaient pas la soutenir."
" e vidi lume in forma di rivera fulvido di fulgore, intra due rive dipinte di mirabil primavera","et je vis une lumière en forme de fleuve, d'éclat rougeoyant, entre deux rives ornées de belles fleurs printanières."
" Di tal fiumana uscian faville vive, e d’ogne parte si mettien ne’ fiori, quasi rubin che oro circunscrive","De ce fleuve sortaient des favilles resplendissantes, et elles se mettaient de partout parmi les fleurs, semblables à des rubis piégés dans l'or."
" poi, come inebrïate da li odori, riprofondavan sé nel miro gurge, ","Puis, comme si elles étaient enivrées par le parfum, elles s'enfoncèrent dans le magnifique gorgo."
" e s’una intrava, un’altra n’uscia fori","Et si l'une d'elles entrait, l'autre sortirait tout de suite."
" «L’alto disio che mo t’infiamma e urge, d’aver notizia di ciò che tu vei, tanto mi piace più quanto più turge","Le désir intense qui t'enflamme et te pousse, c'est-à-dire de savoir ce que tu vois, j'aime d'autant plus qu'il te remplit."
 ma di quest’ acqua convien che tu bei prima che tanta sete in te si sazi»,"Mais il faut que tu boives encore de cette eau, avant qu'une telle soif ne soit rassasiée en toi."
 così mi disse il sol de li occhi miei,"Béatrice, le soleil de mes yeux, me dit-elle."
 Anche soggiunse,Et il ajouta:
 «Il fiume e li topazi ch’entrano ed escono e ’l rider de l’erbe son di lor vero umbriferi prefazi,"Le fleuve et les topazes qui entrent et sortent, et la beauté des fleurs sont des anticipations ombragées de leur essence réelle."
 Non che da sé sian queste cose acerbe,"Non pas que ces choses soient imparfaites en soi,"
" ma è difetto da la parte tua, che non hai viste ancor tanto superbe»","Mais il y a un manque de ta part, car tu n'as pas encore la vue prête à observer ces spectacles."
" Non è fantin che sì sùbito rua col volto verso il latte, se si svegli molto tardato da l’usanza sua, ","Un enfant, se réveillant beaucoup plus tard que d'habitude, ne court pas soudainement vers le lait"
" come fec’ io, per far migliori spegli ancor de li occhi, chinandomi a l’onda che si deriva perché vi s’immegli","comme je l'ai fait, pour faire encore de mes yeux de meilleurs miroirs, en me promenant vers le fleuve qui coule, afin qu'il s'y rende meilleur."
" e sì come di lei bevve la gronda de le palpebre mie, così mi parve di sua lunghezza divenuta tonda","Et dès que le bord de mes paupières eut bu de cette vision, il me parut que le long fleuve était devenu rond."
" Poi, come gente stata sotto larve, che pare altro che prima, se si sveste la sembianza non süa in che disparve, ","Puis, en tant que personnes qui ont porté des masques et se déshabillent de l'apparence de l'artefact, qui semblent différentes de ce qu'elles étaient avant,"
" così mi si cambiaro in maggior feste li fiori e le faville, sì ch’io vidi ambo le corti del ciel manifeste","Ainsi les fleurs et les favilles se transformèrent à mes yeux en images plus festives, de sorte que je vis ouvertement les deux cours du Ciel."
" O isplendor di Dio, per cu’ io vidi l’alto trïunfo del regno verace, dammi virtù a dir com’ ïo il vidi","Ô splendeur de Dieu, par laquelle je vis le haut triomphe du royaume véridique, accorde-moi la vertu nécessaire pour rapporter ma vision."
 Lume è là sù che visibile face lo creatore a quella creatura che solo in lui vedere ha la sua pace,"Là-haut, dans l'Empire, il y a une lumière qui rend visible le Créateur à cette créature qui trouve sa paix seulement en le voyant."
" E’ si distende in circular figura, in tanto che la sua circunferenza sarebbe al sol troppo larga cintura","Cette lumière se détend dans une figure circulaire , à tel point que sa circonférence serait beaucoup plus large que celle du Ciel du Soleil ."
" Fassi di raggio tutta sua parvenza reflesso al sommo del mobile primo, che prende quindi vivere e potenza","Tout ce qu'on voit d'elle se forme d'un rayon qui se reflète sur la surface concave du Premier Mobile, qui tire de lui son mouvement et sa vertu"
" E come clivo in acqua di suo imo si specchia, quasi per vedersi addorno, quando è nel verde e ne’ fioretti opimo, ","Et comme une colline se reflète dans l'eau à ses pentes, Comme pour se voir orné d'herbes vertes et de fleurs luxuriantes,"
" sì, soprastando al lume intorno intorno, vidi specchiarsi in più di mille soglie quanto di noi là sù fatto ha ritorno","Ainsi, tout autour de cette lumière, je vis se refléter dans plus de mille gradins que les âmes bienheureuses qui sont revenues là-haut."
" E se l’infimo grado in sé raccoglie sì grande lume, quanta è la larghezza di questa rosa ne l’estreme foglie",Et si la marche la plus basse recueille en elle-même une lumière aussi grande que cette rose doit être large dans ses pétales les plus extérieurs
" La vista mia ne l’ampio e ne l’altezza non si smarriva, ma tutto prendeva il quanto e ’l quale di quella allegrezza","Ma vue n'est pas perdue à cause de la largeur et de la hauteur de la rose, mais elle percevait entièrement la quantité et la qualité de cette joie."
" Presso e lontano, lì, né pon né leva","La proximité et la distance, là, n'ajoute pas et n'enlève rien"
" ché dove Dio sanza mezzo governa, la legge natural nulla rileva","Car là où Dieu règne directement, les lois naturelles n'ont aucune valeur."
" Nel giallo de la rosa sempiterna, che si digrada e dilata e redole odor di lode al sol che sempre verna, qual è colui che tace e dicer vole, mi trasse Bëatrice, e disse","Pendant que je me taisais tout en voulant parler, Béatrice m'amena au centre de la rose éternelle, qui tend vers le bas et s'étend et dégage un parfum de louange au soleil qui fait toujours le printemps, et elle me dit:"
 «Mira quanto è ’l convento de le bianche stole,Regardez ce que le concile des étoles blanches est étendu.
 Vedi nostra città quant’ ella gira,Vois à quel point notre ville est grande.
" vedi li nostri scanni sì ripieni, che poca gente più ci si disira",Voyez nos sièges si occupés que peu d'entre eux sont restés libres.
" E ’n quel gran seggio a che tu li occhi tieni per la corona che già v’è sù posta, ","Et dans ce grand siège sur lequel tu as fixé ton regard pour la couronne qui y est placée,"
" prima che tu a queste nozze ceni, sederà l’alma, che fia giù agosta, de l’alto Arrigo, ch’a drizzare Italia verrà in prima ch’ella sia disposta","avant que tu dînes à ces noces, l'âme du haut Arrich, qui sera empereur sur Terre, viendra redresser l'Italie avant qu'elle ne soit prête à l'accueillir."
 La cieca cupidigia che v’ammalia simili fatti v’ha al fantolino che muor per fame e caccia via la balia,"L'avarice aveugle qui vous séduit vous a fait ressembler à l'enfant qui meurt de faim, et pourtant renvoyez la nourrice."
" E fia prefetto nel foro divino allora tal, che palese e coverto non anderà con lui per un cammino","Et il sera un préfet très habile un tel, qui n'ira pas avec lui dans une seule rue et agira différemment publiquement et en secret"
 Ma poco poi sarà da Dio sofferto nel santo officio,Mais Dieu le tolérera peu de temps dans le saint bureau
" ch’el sarà detruso là dove Simon mago è per suo merto, e farà quel d’Alagna intrar più giuso»","Car il sera poussé là où se trouve déjà Simon magicien pour ses crimes, et il poussera encore plus loin le pape d'Anagni."
 In forma dunque di candida rosa mi si mostrava la milizia santa che nel suo sangue Cristo fece sposa,"Ainsi, la sainte armée des bienheureux que le Christ épousa avec son sang me fut montrée sous la forme d'une candidate rose."
" ma l’altra, che volando vede e canta la gloria di colui che la ’nnamora e la bontà che la fece cotanta, ","mais l'autre, qui vole, voit et chante la gloire de Dieu qui la remplit d'amour, et la bonté qui la rend si brillante,"
" sì come schiera d’ape che s’infiora una fïata e una si ritorna là dove suo laboro s’insapora, ","comme un essaim d'abeilles qui entre dans la fleur et retourne ensuite à la ruche où il transforme en miel son travail,"
" nel gran fior discendeva che s’addorna di tante foglie, e quindi risaliva là dove ’l süo amor sempre soggiorna","Il descendait dans la rose des bienheureux qui est ornée de tant de pétales, puis il montait là où réside toujours son amour."
" Le facce tutte avean di fiamma viva e l’ali d’oro, e l’altro tanto bianco, che nulla neve a quel termine arriva","Leurs visages étaient rouges comme la flamme vive, et leurs ailes étaient d'or, tandis que leurs vêtements étaient si blancs qu'aucune neige ne peut égaler cette blancheur."
" Quando scendean nel fior, di banco in banco porgevan de la pace e de l’ardore ch’elli acquistavan ventilando il fianco","Quand ils descendaient dans la rose, ils apportaient dans tous les sièges la paix et l'ardeur qu'ils achetaient en volant."
 Né l’interporsi tra ’l disopra e ’l fiore di tanta moltitudine volante impediva la vista e lo splendore,Ni l'interposition entre le sommet et la fleur d'une telle multitude volante n'empêchait la vue et la splendeur.
" ché la luce divina è penetrante per l’universo secondo ch’è degno, sì che nulla le puote essere ostante","Car la lumière de Dieu pénètre à travers l'Univers selon celui qui est digne, de sorte que rien ne peut l'entraver."
" Questo sicuro e gaudïoso regno, frequente in gente antica e in novella, viso e amore avea tutto ad un segno","Ce royaume serein et joyeux, rempli de bienheureux de l'Ancien et du Nouveau Testament, avait le regard et l'affection tout tourné vers la même direction."
" O trina luce che ’n unica stella scintillando a lor vista, sì li appaga","Ô lumière de la Trinité, qui étincelle dans une seule étoile à leurs yeux, les flatte tellement,"
 guarda qua giuso a la nostra procella,Tourne ton regard vers les tempêtes du monde terrestre
" Se i barbari, venendo da tal plaga che ciascun giorno d’Elice si cuopra, rotante col suo figlio ond’ ella è vaga, ","Si les barbares, venant de ces régions qui se couvrent chaque jour de l'île et qui tournent avec son fils où elle est vague,"
" veggendo Roma e l’ardüa sua opra, stupefaciensi, quando Laterano a le cose mortali andò di sopra","Voyant Rome et ses hauts monuments, ils étaient stupéfaits, quand le Latran surpassait toutes les autres œuvres humaines."
" ïo, che al divino da l’umano, a l’etterno dal tempo era venuto, ","Moi, qui étais arrivé à la dimension divine du monde terrestre, à la dimension de l'éternel depuis le temps."
" e di Fiorenza in popol giusto e sano, di che stupor dovea esser compiuto","et de Florence à ce peuple juste et droit, de quelle stupéfaction je devais être plein"
 Certo tra esso e ’l gaudio mi facea libito non udire e starmi muto,"Certes, cette merveille et cette joie me faisaient désirer de ne rien entendre et de garder le silence."
" E quasi peregrin che si ricrea nel tempio del suo voto riguardando, ","Et comme un pèlerin qui se repose après être arrivé dans le sanctuaire but de son voyage,"
" e spera già ridir com’ ello stea, su per la viva luce passeggiando, menava ïo li occhi per li gradi, ","et espère pouvoir rapporter au retour comment il se présente, ainsi je poussais mes yeux le long des marches,"
" mo sù, mo giù e mo recirculando","maintenant en haut, maintenant en bas et maintenant en les faisant tourner tout autour"
" Vedëa visi a carità süadi, d’altrui lume fregiati e di suo riso, e atti ornati di tutte onestadi","Je voyais des visages conformes à la charité, illuminés par la lumière de Dieu et par sa propre joie, et avec des attitudes empreintes de la plus décente tranquillité"
" La forma general di paradiso già tutta mïo sguardo avea compresa, in nulla parte ancor fermato fiso",Mon regard avait embrassé l'apparence de tout le Paradis et n'avait pas encore pris un point précis.
 e volgeami con voglia rïaccesa per domandar la mia donna di cose di che la mente mia era sospesa,et je me suis tourné avec un désir renouvelé pour demander à ma femme certaines choses dont j'étais resté en doute dans mon esprit
" Uno intendëa, e altro mi rispuose","C'est ce que je voulais faire, mais il m'a dit autre chose."
 credea veder Beatrice e vidi un sene vestito con le genti glorïose,Je croyais voir Béatrice et j'ai vu une vieille robe blanche comme tous les autres bienheureux.
" Diffuso era per li occhi e per le gene di benigna letizia, in atto pio quale a tenero padre si convene","De ses yeux et de ses joues, il inspirait une joie bienveillante, avec une attitude pieuse, telle qu'elle se confesse à un père aimant."
" E «Ov’ è ella?», sùbito diss’ io",Où est-elle ?
 Ond’ elli,Et il répondit:
 «A terminar lo tuo disiro mosse Beatrice me del loco mio,Béatrice m'a invoqué de mon siège pour accomplir ton désir.
" e se riguardi sù nel terzo giro dal sommo grado, tu la rivedrai nel trono che suoi merti le sortiro»","Et si tu lèves les yeux, dans la troisième marche de la rose, à partir d'en haut, tu la verras dans le siège que ses mérites lui ont accordé."
" Sanza risponder, li occhi sù levai, e vidi lei che si facea corona reflettendo da sé li etterni rai","Sans répondre, j'ai levé les yeux et j'ai vu Béatrice couronnée d'une auréole resplendissant des rayons divins."
" Da quella regïon che più sù tona occhio mortale alcun tanto non dista, ","De cette région du ciel où retentit le plus haut, un œil humain n'est pas si loin."
" qualunque in mare più giù s’abbandona, quanto lì da Beatrice la mia vista","Même s'il se trouve dans l'abîme le plus profond de la mer, combien la distance entre mes yeux et Béatrice était-elle?"
" ma nulla mi facea, ché süa effige non discendëa a me per mezzo mista","Mais il ne me faisait rien, car son image n'arrivait pas à moi par un moyen physique."
" «O donna in cui la mia speranza vige, e che soffristi per la mia salute in inferno lasciar le tue vestige, ","Ô femme en qui mon espérance s'affermit, et que, pour mon salut, tu tolérais de laisser tes traces dans l'Enfer,"
" di tante cose quant’ i’ ho vedute, dal tuo podere e da la tua bontate riconosco la grazia e la virtute","Si j'ai pu voir tant de choses, je reconnais que cette grâce et cette vertu sont dérivées de ta puissance et de ta bonté."
