Original,Translate
 L’aspetto suo m’avea la vista tolta,"Sa vue m'avait ébloui,"
" per ch’io mi volsi dietro a’ miei dottori, com’ om che va secondo ch’elli ascolta","C'est pourquoi je me suis serré derrière mes guides, Comme quelqu'un qui écoute qui le précède."
" E quale, annunziatrice de li albori, l’aura di maggio movesi e olezza, tutta impregnata da l’erba e da’ fiori","Et comme l'air de mai, qui annonce l'aube, se déplace et sent, toute imprégnée de l'odeur de l'herbe et des fleurs,"
" tal mi senti’ un vento dar per mezza la fronte, e ben senti’ mover la piuma, che fé sentir d’ambrosïa l’orezza","J'entendis au milieu de mon front un vent, et j'entendis la plume de l'ange qui fit sentir l'air d'ambroisie."
 E senti’ dir,Et j'ai entendu ce qu'il disait.
" «Beati cui alluma tanto di grazia, che l’amor del gusto nel petto lor troppo disir non fuma, esurïendo sempre quanto è giusto»","Heureux ceux qui sont si éclairés par la grâce que dans leur poitrine ne naît un désir excessif de nourriture, ayant toujours faim de justice!"
 Ora era onde ’l salir non volea storpio,L'heure était telle que la montée ne devait pas avoir d'obstacles
 ché ’l sole avëa il cerchio di merigge lasciato al Tauro e la notte a lo Scorpio,"Car le soleil avait laissé le méridien au taureau, et la nuit au scorpion."
" per che, come fa l’uom che non s’affigge ma vassi a la via sua, che che li appaia, ","donc, comme le fait l'homme qui ne s'arrête pas, mais qui poursuit son chemin quoi qu'il rencontre,"
" se di bisogno stimolo il trafigge, così intrammo noi per la callaia, ","s'il est percé par la stimulation du besoin, alors nous sommes entrés dans le passage,"
 uno innanzi altro prendendo la scala che per artezza i salitor dispaia,en marchant l'un derrière l'autre le long de l'échelle qui était si étroite qu'il nous force à nous séparer de cette façon.
" E quale il cicognin che leva l’ala per voglia di volare, e non s’attenta d’abbandonar lo nido, e giù la cala","Et comme le cigogne qui soulève l'aile par volonté de voler, puis n'ose pas quitter le nid et la poser"
" tal era io con voglia accesa e spenta di dimandar, venendo infino a l’atto che fa colui ch’a dicer s’argomenta","donc c'était moi qui voulais demander et je n'osais pas le faire, en prenant l'attitude de qui vous avez à parler"
" Non lasciò, per l’andar che fosse ratto, lo dolce padre mio, ma disse","Bien qu'elle fût envoyée, mon doux père ne laissa pas tomber, et dit:"
" «Scocca l’arco del dir, che ’nfino al ferro hai tratto»","Décochez l'arc de vos paroles, puisque vous l'avez tendu jusqu'à ce qu'il touche la fléchette à l'arc lui-même."
 Allor sicuramente apri’ la bocca e cominciai,"Alors, rassuré, j'ai ouvert la bouche et j'ai commencé à dire:"
 «Come si può far magro là dove l’uopo di nodrir non tocca?»,Comment peut-on maigrir ceux qui n'ont pas besoin de se nourrir ?
" «Se t’ammentassi come Meleagro si consumò al consumar d’un stizzo, non fora», disse, «a te questo sì agro","Dit-il, si je me souviens comment Meleagro s'est consumé à la consommation d'un tisonnier, ce ne serait pas difficile pour toi."
" e se pensassi come, al vostro guizzo, guizza dentro a lo specchio vostra image, ciò che par duro ti parrebbe vizzo","et si vous pensiez comment votre image est reflétée dans le miroir, ce qui vous semble dur vous semblera facile"
" Ma perché dentro a tuo voler t’adage, ecco qui Stazio","Mais pour que tu puisses t'acquérir dans ton désir, voici Stazio."
 e io lui chiamo e prego che sia or sanator de le tue piage»,Et je prie pour que tu guérisses tes plaies.
" «Se la veduta etterna li dislego», rispuose Stazio, «là dove tu sie, discolpi me non potert’ io far nego»","Stazio répondit: Si je lui révèle l'horizon des vérités éternelles, ici en ta présence, j'invoque à ma défense de ne pas pouvoir me soustraire à ta demande."
 Poi cominciò,Puis il a commencé.
" «Se le parole mie, figlio, la mente tua guarda e riceve, lume ti fiero al come che tu die","Si ton esprit, fils, écoute attentivement mes paroles, elles t'éclaireront sur la question dont tu parles."
" Sangue perfetto, che poi non si beve da l’assetate vene, e si rimane quasi alimento che di mensa leve, ","La partie la plus parfaite du sang, qui n'est pas absorbée par les veines avides et reste comme un aliment que tu enlèves de la table,"
" prende nel core a tutte membra umane virtute informativa, come quello ch’a farsi quelle per le vene vane","acquiert de son cœur la puissance de former tous les membres humains, comme le sang qui parcourt les veines en se transformant en ces membres."
" Ancor digesto, scende ov’ è più bello tacer che dire","Après avoir été transformé, il descend dans les organes génitaux masculins"
 e quindi poscia geme sovr’ altrui sangue in natural vasello,"et d'ici, puis, il distille sur le sang de la femme dans la matrice naturelle"
" Ivi s’accoglie l’uno e l’altro insieme, l’un disposto a patire, e l’altro a fare per lo perfetto loco onde si preme","Ici ils sont rassemblés tous les deux ensemble, l'un prêt à subir, l'autre à agir grâce à l'endroit parfait d'où ils viennent"
" e, giunto lui, comincia ad operare coagulando prima, e poi avviva ciò che per sua matera fé constare","et la graine masculine, associée au sang féminin, commence à opérer d'abord en coagulant, puis en créant la matière qu'elle a produite."
" Anima fatta la virtute attiva qual d’una pianta, in tanto differente, ","La vertu informative, devenue une âme comme celle des plantes,"
" che questa è in via e quella è già a riva, tanto ovra poi, che già si move e sente, come spungo marino","avec la différence que celle-ci est destinée au développement, l'autre est déjà accomplie, elle fonctionne au point qu'elle se déplace déjà et a des sensations, comme une éponge marine"
 e indi imprende ad organar le posse ond’ è semente,et ensuite commence à former les organes adaptés aux réceptions sensibles dont il est l'origine
" Or si spiega, figliuolo, or si distende la virtù ch’è dal cor del generante, dove natura a tutte membra intende","Maintenant, fiston, la vertu d'information qui vient du cœur du père se déploie et s'étend jusqu'à ce que la nature prépare tous les membres."
" Ma come d’animal divegna fante, non vedi tu ancor",Mais vous ne comprenez toujours pas comment il devient rationnel d'être animal.
" quest’ è tal punto, che più savio di te fé già errante, ","c'est le point qui a déjà fait une erreur un philosophe plus sage que toi,"
" sì che per sua dottrina fé disgiunto da l’anima il possibile intelletto, perché da lui non vide organo assunto","au point que dans sa doctrine il sépara de l'âme l'intelligence possible, parce qu'il ne vit aucun organe approprié à cette fonction."
 Apri a la verità che viene il petto,Ouvre ton cœur à la nouvelle que je vais te dire.
" e sappi che, sì tosto come al feto l’articular del cerebro è perfetto, ","et sache que dès que le cerveau est parfaitement développé dans le fœtus,"
" lo motor primo a lui si volge lieto sovra tant’ arte di natura, e spira spirito novo, di vertù repleto, ","le premier moteur se tourne heureux à une telle œuvre de nature, et vous inspire un nouvel esprit, plein de vertu,"
" che ciò che trova attivo quivi, tira in sua sustanzia, e fassi un’alma sola, che vive e sente e sé in sé rigira","qui attire et incorpore dans sa substance ce qu'il trouve ici actif et crée une âme seule, qui vit, sent et a conscience de soi"
" E perché meno ammiri la parola, guarda il calor del sole che si fa vino, giunto a l’omor che de la vite cola","Et pour que tu sois moins étonnée que mes paroles, pense au vin qui est produit par la chaleur du soleil uni à l'humeur qui coule de la vigne."
" Quando Làchesis non ha più del lino, solvesi da la carne, e in virtute ne porta seco e l’umano e ’l divino","Quand Lachèse n'a plus de fil à tisser, l'âme se sépare du corps et emmène avec elle les facultés humaines et divines"
 l’altre potenze tutte quante mute,"toutes les autres puissances sont inertes,"
" memoria, intelligenza e volontade in atto molto più che prima agute","alors que la mémoire, l'intelligence et la volonté sont en action beaucoup plus aiguës qu'avant"
" Sanza restarsi, per sé stessa cade mirabilmente a l’una de le rive","Sans s'arrêter, l'âme tombe de façon admirable à l'une des deux rives"
 quivi conosce prima le sue strade,"Ici, il connaît son destin ultraterrestre."
" Tosto che loco lì la circunscrive, la virtù formativa raggia intorno così e quanto ne le membra vive","Dès que l'espace l'entoure, la vertu d'information rayonnant autour comme il le faisait dans les membres du corps matériel"
" E come l’aere, quand’ è ben pïorno, per l’altrui raggio che ’n sé si reflette, di diversi color diventa addorno","Et comme l'air, quand elle est bien prégnante d'humidité, elle se teinte des couleurs de l'arc-en-ciel par le rayon du soleil qui la traverse."
 così l’aere vicin quivi si mette e in quella forma ch’è in lui suggella virtüalmente l’alma che ristette,"ainsi l'air qui entoure là l'âme prend cette forme qui lui imprime l'âme elle-même là ferme, grâce à la vertu informative"
" e simigliante poi a la fiammella che segue il foco là ’vunque si muta, segue lo spirto sua forma novella","puis, semblable à la flamme qui suit le feu partout où il se déplace, la nouvelle forme suit l'âme."
" Però che quindi ha poscia sua paruta, è chiamata ombra","Car dès ce moment-là, elle a un aspect extérieur, elle est appelée ombre."
 e quindi organa poi ciascun sentire infino a la veduta,"et ensuite développe toutes les sensations, jusqu'à la vue"
 Quindi parliamo e quindi ridiam noi,"Avec ce corps humbratil, on parle et on rit."
 quindi facciam le lagrime e ’ sospiri che per lo monte aver sentiti puoi,Nous produisons avec lui les larmes et les soupirs que tu as entendus sur la montagne.
" Secondo che ci affliggono i disiri e li altri affetti, l’ombra si figura",L'ombre prend l'apparence en fonction des désirs et des autres sentiments que nous ressentons
 e quest’ è la cagion di che tu miri»,et c'est la cause qui t'a émerveillé.
" E già venuto a l’ultima tortura s’era per noi, e vòlto a la man destra, ed eravamo attenti ad altra cura","Et nous étions arrivés à la dernière peine, et nous nous sommes tournés vers la droite, et nous étions pris par d'autres préoccupations."
" Quivi la ripa fiamma in fuor balestra, e la cornice spira fiato in suso che la reflette e via da lei sequestra","Ici, le mur émet une flamme, Et le Cadre souffle un vent vers le haut qui fait replier la flamme et l'éloigne du bord."
 ond’ ir ne convenia dal lato schiuso ad uno ad uno,donc nous devions marcher dans la rangée indienne le long du bord extérieur du Cadre
" e io temëa ’l foco quinci, e quindi temeva cader giuso","et je craignais le feu d'un côté, de tomber dans le vide de l'autre côté."
 Lo duca mio dicea,Mon maître disait:
" «Per questo loco si vuol tenere a li occhi stretto il freno, però ch’errar potrebbesi per poco»","En ce lieu, nous devons nous concentrer sur nos pas, car on pourrait facilement mettre un pied en brèche."
" ‘Summae Deus clementïae’ nel seno al grande ardore allora udi’ cantando, che di volger mi fé caler non meno","Alors j'ai senti qu'à l'intérieur de la grande flamme quelqu'un chantait ""O Seigneur d'une grande clémence,"" ce qui m'a donné un grand désir de me retourner."
 e vidi spirti per la fiamma andando,Et je vis des âmes qui marchaient dans le feu.
 per ch’io guardava a loro e a’ miei passi compartendo la vista a quando a quando,"Alors je regardais vers eux et vers mes pas, Et je partageais mes regards entre les uns et les autres."
" Appresso il fine ch’a quell’ inno fassi, gridavano alto","Après que les âmes eurent fini de chanter cet hymne, ils crièrent fort."
 ‘Virum non cognosco’,"""Je ne connais pas d'homme"""
 indi ricominciavan l’inno bassi,"Puis ils recommençaient l'hymne, à voix basse."
" Finitolo, anco gridavano","Après l'hymne, ils criaient encore."
" «Al bosco si tenne Diana, ed Elice caccionne che di Venere avea sentito il tòsco»","Diana vécut dans les bois, d'où il chassa la nymphe Calliste, qui avait éprouvé le poison de Vénus."
 Indi al cantar tornavano,Ils retournaient à l'hymne.
 indi donne gridavano e mariti che fuor casti come virtute e matrimonio imponne,"et ils criaient de femmes et de maris qui furent chastes, comme le lien conjugal leur impose."
 E questo modo credo che lor basti per tutto il tempo che ’l foco li abbruscia,Et je pense que ce mode est maintenu par eux aussi longtemps que le feu les brûle
 con tal cura conviene e con tai pasti che la piaga da sezzo si ricuscia,avec ce médicament et ces aliments doivent enfin guérir leur plaie
" Mentre che sì per l’orlo, uno innanzi altro, ce n’andavamo, e spesso il buon maestro diceami","Pendant que nous marchions de cette façon le long du bord du Cadre l'un derrière l'autre, et souvent Virgile me disait"
 «Guarda,- Sois prudent.
 giovi ch’io ti scaltro»,que le fait que je te montre la route vous soit utile
" feriami il sole in su l’omero destro, che già, raggiando, tutto l’occidente mutava in bianco aspetto di cilestro","Mon épaule droite était frappée par le soleil, qui, avec ses rayons, transformait tout l'Occident de bleu à blanc."
 e io facea con l’ombra più rovente parer la fiamma,Et je faisais de mon ombre la flamme la plus rouge.
" e pur a tanto indizio vidi molt’ ombre, andando, poner mente","Et je vis beaucoup d'âmes, marchant, qui s'aperçoivent de cet indice."
 Questa fu la cagion che diede inizio loro a parlar di me,C'est pour ça qu'elle a parlé de moi.
 e cominciarsi a dir,et ils commencèrent à dire
 «Colui non par corpo fittizio»,- Celui-ci ne semble pas avoir de corps ombratile.
" poi verso me, quanto potëan farsi, certi si fero, sempre con riguardo di non uscir dove non fosser arsi","Quelques-unes, pour autant qu'on leur accordait, s'approchèrent de moi, toujours attentives à ne pas sortir de la flamme qui les brûlait."
" «O tu che vai, non per esser più tardo, ma forse reverente, a li altri dopo, rispondi a me che ’n sete e ’n foco ardo","Ô toi qui marches derrière les deux autres, non pas pour être plus lent, mais peut-être par déférence, réponds-moi, je brûle par le feu et par la soif de savoir."
 Né solo a me la tua risposta è uopo,Votre réponse n'est pas seulement nécessaire à moi
 ché tutti questi n’hanno maggior sete che d’acqua fredda Indo o Etïopo,Car tous ces pénitents en ont plus soif que les habitants de l'Inde ou de l'Éthiopie n'en ont d'eau froide.
" Dinne com’ è che fai di te parete al sol, pur come tu non fossi ancora di morte intrato dentro da la rete»","Dites-nous comment il est possible que vous jetiez une ombre, comme si vous n'étiez pas encore entré dans le filet de la mort..."
 Sì mi parlava un d’essi,L'un des pénitents me parlait.
" e io mi fora già manifesto, s’io non fossi atteso ad altra novità ch’apparve allora","Et je me serais déjà manifesté, si je ne m'étais pas tourné vers une autre chose nouvelle qui apparut à ce moment-là."
" ché per lo mezzo del cammino acceso venne gente col viso incontro a questa, la qual mi fece a rimirar sospeso","Car, au milieu de la muraille de feu, arriva une troupe qui tournait le visage vers celle-ci, et qui m'amena à observer avec stupéfaction."
" Lì veggio d’ogne parte farsi presta ciascun’ ombra e basciarsi una con una sanza restar, contente a brieve festa","Là, je vis toutes les âmes des deux armées précipiter le pas et s'embrasser l'une avec l'autre, sans s'arrêter, heureuses pour cette salutation festive rapide."
" così per entro loro schiera bruna s’ammusa l’una con l’altra formica, forse a spïar lor via e lor fortuna","ainsi les fourmis, dans leur troupe sombre, se touchent le museau l'une envers l'autre, peut-être pour se demander des informations sur le chemin et les fruits de leur travail."
" Tosto che parton l’accoglienza amica, prima che ’l primo passo lì trascorra, sopragridar ciascuna s’affatica","Dès que ces joies furent interrompues, avant même que les âmes n'aient fait un pas pour s'éloigner, chacune d'elles criait plus qu'elle ne pouvait."
 la nova gente,les nouveaux arrivants criaient
 «Soddoma e Gomorra»,Sodome et Gomorrhe
 e l’altra,et les autres
" «Ne la vacca entra Pasife, perché ’l torello a sua lussuria corra»","Pasifae entre dans la vache de bois, car le taureau court pour satisfaire sa luxure."
" Poi, come grue ch’a le montagne Rife volasser parte, e parte inver’ l’arene, queste del gel, quelle del sole schife, ","Puis, comme des grues qui se séparaient par l'absurdité, en volant certaines vers les montagnes Reifi et les autres vers les déserts,"
" l’una gente sen va, l’altra sen vene",l'un s'en va et l'autre se dirige vers l'autre.
" e tornan, lagrimando, a’ primi canti e al gridar che più lor si convene","et, en pleurant, ils reviennent à ce qu'ils chantaient avant, et aux cris qui leur conviennent le plus."
" e raccostansi a me, come davanti, essi medesmi che m’avean pregato, attenti ad ascoltar ne’ lor sembianti","Et ces pénitents qui m'avaient prié s'approchèrent de moi comme auparavant, attentifs à l'apparence de mon oreille."
" Io, che due volte avea visto lor grato, incominciai","Moi qui, deux fois, avais vu ce qu'ils désiraient, j'ai commencé."
" «O anime sicure d’aver, quando che sia, di pace stato, non son rimase acerbe né mature le membra mie di là, ","Ô âmes sûres d'obtenir, quand ce sera, la paix éternelle, mes membres ne sont restés ni acérés ni mûrs sur Terre,"
 ma son qui meco col sangue suo e con le sue giunture,"Mais ils sont ici avec moi, avec leur sang et leurs articulations."
 Quinci sù vo per non esser più cieco,"D'ici, je monte pour ne plus être aveugle."
" donna è di sopra che m’acquista grazia, per che ’l mortal per vostro mondo reco","plus sur il y a une femme qui me procure la grâce divine, donc je porte mon corps à travers votre monde"
" Ma se la vostra maggior voglia sazia tosto divegna, sì che ’l ciel v’alberghi ch’è pien d’amore e più ampio si spazia, ","Cependant et que votre désir le plus fort d'être satisfait dès que possible, de sorte que le ciel, plein d'amour infini, vous accueille,"
" ditemi, acciò ch’ancor carte ne verghi, chi siete voi, e chi è quella turba che se ne va di retro a’ vostri terghi»","Dites-moi, afin que j'en écrive une fois de retour dans le monde, qui êtes-vous, et qui est cette troupe qui s'en va derrière vos épaules?"
" Non altrimenti stupido si turba lo montanaro, e rimirando ammuta, quando rozzo e salvatico s’inurba, che ciascun’ ombra fece in sua paruta","Le montagnard, lorsqu'il va dans la ville sauvage et sauvage et admire ammutoli, n'est pas étonné et assommé d'une manière différente de celle de chacune de ces âmes dans son apparence."
" ma poi che furon di stupore scarche, lo qual ne li alti cuor tosto s’attuta, ","mais après qu'ils eurent laissé l'émerveillement, que dans les cœurs nobles s'atténue rapidement,"
" «Beato te, che de le nostre marche», ricominciò colei che pria m’inchiese, «per morir meglio, esperïenza imbarche","Béni sois-tu, qui, pour mieux mourir, acquiert l'expérience de notre monde, cette âme qui auparavant m'avait posé sa question recommence."
" La gente che non vien con noi, offese di ciò per che già Cesar, trïunfando, “Regina” contra sé chiamar s’intese","La troupe qui ne vient pas avec nous commit le même péché pour lequel César, pendant le triomphe, s'entendit adresser l'appelatif de ""Regina"""
" però si parton “Soddoma” gridando, rimproverando a sé com’ hai udito, e aiutan l’arsura vergognando","C'est pourquoi ils s'en vont en criant ""Sodome,"" en réprimandant s'il était comme tu l'as entendu, et en augmentant la peine du feu avec la honte."
 Nostro peccato fu ermafrodito,Notre péché était de nature hétérosexuelle.
" ma perché non servammo umana legge, seguendo come bestie l’appetito, ","mais parce que nous n'avons pas observé la loi humaine, en suivant comme bêtes l'appétit des sens,"
" in obbrobrio di noi, per noi si legge, quando partinci, il nome di colei che s’imbestiò ne le ’mbestiate schegge","à cause de notre honte, lorsque nous nous séparons, nous crions le nom de celle qui devint une bête dans la fausse vache de bois."
 Or sai nostri atti e di che fummo rei,"Maintenant, tu sais ce que nous avons fait et ce que nous avons été coupables."
" se forse a nome vuo’ saper chi semo, tempo non è di dire, e non saprei","Si tu veux connaître les noms de chacun d'entre nous, il n'y a pas le temps de te les dire, et je ne saurais pas le faire."
 Farotti ben di me volere scemo,Je n'exaucerai ton désir que pour moi-même.
" son Guido Guinizzelli, e già mi purgo per ben dolermi prima ch’a lo stremo»","Je suis Guido Guinizelli, et je fais déjà ici la peine de me repentir avant la fin de ma vie."
" Quali ne la tristizia di Ligurgo si fer due figli a riveder la madre, tal mi fec’ io, ","Comme les deux fils, à cause de la cruauté du tyran Licurgo, s'approchèrent pour revoir leur mère, je me trouvai,"
" ma non a tanto insurgo, quand’ io odo nomar sé stesso il padre mio e de li altri miei miglior che mai rime d’amore usar dolci e leggiadre","Mais je n'ai pas osé, quand j'ai entendu mon père et d'autres poètes meilleurs que moi, qui n'ont jamais écrit des vers d'amour doux et légendaires."
" e sanza udire e dir pensoso andai lunga fïata rimirando lui, né, per lo foco, in là più m’appressai","Et je marchai pour un beau morceau en l'observant avec admiration, sans dire et écouter quoi que ce soit, et je n'osai m'approcher de plus près par crainte du feu."
" Poi che di riguardar pasciuto fui, tutto m’offersi pronto al suo servigio con l’affermar che fa credere altrui","Après que je fus satisfait de l'avoir observé, je me présentai tout prêt à son service, avec un serment qui poussa les gens à croire aux paroles."
 Ed elli a me,Et lui à moi
" «Tu lasci tal vestigio, per quel ch’i’ odo, in me, e tanto chiaro, che Letè nol può tòrre né far bigio","Tu laisses en moi un tel souvenir, à cause de ce que je ressens, et si lumineux, que le Lete ne pourra l'effacer ni l'effacer."
" Ma se le tue parole or ver giuraro, dimmi che è cagion per che dimostri nel dire e nel guardar d’avermi caro»","Mais si tes paroles ont juré la vérité tout à l'heure, dis-moi pourquoi tu m'as aimé en parlant et en me regardant."
 E io a lui,Et moi à lui.
" «Li dolci detti vostri, che, quanto durerà l’uso moderno, faranno cari ancora i loro incostri»","La raison est vos doux vers, qui, aussi longtemps que l'on utilisera le vulgaire, rendront toujours précieux les manuscrits qui les conservent."
" «O frate», disse, «questi ch’io ti cerno col dito», ","Dit mon frère, celui qui t'appelle du doigt,"
" e additò un spirto innanzi, ","et il montra un esprit devant lui,"
 «fu miglior fabbro del parlar materno,Il fut un meilleur artisan de sa mère vulgaire.
 Versi d’amore e prose di romanzi soverchiò tutti,Il surpassa tout le monde dans le domaine de la poésie amoureuse occitanique et dans la littérature narrative oitanique
 e lascia dir li stolti che quel di Lemosì credon ch’avanzi,"et laisse parler les insensés, qui croient qu'il est dépassé par le limosin."
" A voce più ch’al ver drizzan li volti, e così ferman sua oppinïone prima ch’arte o ragion per lor s’ascolti","Ils dirigent les regards vers les voix plutôt que vers la vérité, et ils forment ainsi leur opinion avant d'écouter l'art ou la raison."
" Così fer molti antichi di Guittone, di grido in grido pur lui dando pregio, fin che l’ha vinto il ver con più persone","Ainsi beaucoup d'anciens firent avec Guittone, l'appréciant pour écouter les voix, jusqu'à ce que la vérité l'ait surmontée grâce à l'œuvre de beaucoup d'écrivains."
" Or se tu hai sì ampio privilegio, che licito ti sia l’andare al chiostro nel quale è Cristo abate del collegio, ","Maintenant, si tu as le privilège exceptionnel de pouvoir aller dans le cloître où le Christ est l'abbé du collège,"
" falli per me un dir d’un paternostro, quanto bisogna a noi di questo mondo, dove poter peccar non è più nostro»","dit devant lui un ""père notre"" pour moi, au moins autant qu'il est nécessaire à nous au Purgatoire, où nous n'avons plus le pouvoir de pécher"
" Poi, forse per dar luogo altrui secondo che presso avea, disparve per lo foco, come per l’acqua il pesce andando al fondo","Puis, peut-être pour laisser de la place à ceux qui étaient à ses côtés, il disparut dans le feu comme un poisson dans l'eau, quand il va au fond."
" Io mi fei al mostrato innanzi un poco, e dissi ch’al suo nome il mio disire apparecchiava grazïoso loco","Je me suis approché un peu de l'esprit qu'il avait indiqué auparavant, et j'ai dit que mon désir préparait un accueil agréable à son nom."
 El cominciò liberamente a dire,Il s'est mis à dire:
" «Tan m’abellis vostre cortes deman, qu’ieu no me puesc ni voill a vos cobrire",J'aime tellement votre aimable question que je ne peux ni ne veux cacher mon identité.
" Ieu sui Arnaut, que plor e vau cantan","Je suis Arnaut, je pleure et je vais chanter."
" consiros vei la passada folor, e vei jausen lo joi qu’esper, denan","Je regarde ma folie passée d'amour, Et je vois joyeux la joie, que j'espère, devant moi"
" Ara vos prec, per aquella valor que vos guida al som de l’escalina, sovenha vos a temps de ma dolor»","Maintenant, je vous prie, pour cette vertu qui vous guide au sommet de cette échelle, de vous rappeler au moment opportun de ma douleur..."
 Poi s’ascose nel foco che li affina,Puis il s'est caché dans le feu qui les purifie.
" Sì come quando i primi raggi vibra là dove il suo fattor lo sangue sparse, cadendo Ibero sotto l’alta Libra, ","Le soleil était dans la position où il se trouve quand il vibre ses premiers rayons là où son Créateur a été tué, tandis que l'Èbre est sous la constellation de la Balance,"
" e l’onde in Gange da nona rïarse, sì stava il sole",et les vagues du Gange sont brûlées depuis le midi.
" onde ’l giorno sen giva, come l’angel di Dio lieto ci apparse","C'est pourquoi le jour se terminait, quand l'ange de Dieu nous apparut heureux."
" Fuor de la fiamma stava in su la riva, e cantava ‘Beati mundo corde’ ","Il était au bord du Cadre, hors de la flamme, et chantait ""Heureux les cœurs purs,"""
in voce assai più che la nostra viva,d'une voix beaucoup plus intense que la nôtre
" Poscia «Più non si va, se pria non morde, anime sante, il foco","Puis, les âmes saintes, on n'avance pas plus haut si le feu ne vous brûle pas d'abord."
" intrate in esso, e al cantar di là non siate sorde», ",entrez là-dedans et prêtez attention au chant que vous entendrez de l'autre côté de l'eau.
 ci disse come noi li fummo presso,il nous a dit quand on s'était approchés.
" per ch’io divenni tal, quando lo ’ntesi, qual è colui che ne la fossa è messo","Alors, quand je l'ai entendu, je suis devenu tel que celui qui est mis dans la fosse."
" In su le man commesse mi protesi, guardando il foco e imaginando forte umani corpi già veduti accesi","Protège tes mains en avant, en regardant le feu, et en pensant avec terreur à des corps humains que j'ai déjà vus brûlés."
 Volsersi verso me le buone scorte,Les bons guides se sont tournés vers moi.
 e Virgilio mi disse,et Virgile me dit
" «Figliuol mio, qui può esser tormento, ma non morte","Mon fils, il peut y avoir des tourments ici, mais pas la mort."
" Ricorditi, ricorditi","Souviens-toi, souviens-toi."
" E se io sovresso Gerïon ti guidai salvo, che farò ora presso più a Dio? ","Et si je te conduisais à l'abri sur le trône de Gerione, que vais-je faire maintenant que je suis plus proche de Dieu?"
" Credi per certo che se dentro a l’alvo di questa fiamma stessi ben mille anni, non ti potrebbe far d’un capel calvo","Ne doute pas que même si tu étais dans ces flammes pendant mille ans, ils ne pourraient pas te faire tomber un cheveu."
" E se tu forse credi ch’io t’inganni, fatti ver’ lei, e fatti far credenza con le tue mani al lembo d’i tuoi panni","Et si tu crois que je veux te tromper, approche-toi du feu et assure-toi d'en approcher un morceau de ton vêtement."
" Pon giù omai, pon giù ogne temenza",Vas-y. Dépose toute crainte.
 volgiti in qua e vieni,Tourne-toi et viens.
 entra sicuro»,entre en sécurité dans le feu d'artifice
 E io pur fermo e contra coscïenza,"Et j'étais immobile, sourd à chaque rappel."
" Quando mi vide star pur fermo e duro, turbato un poco disse","Quand il vit que je ne me persuadais à aucun prix, il me dit un peu troublé."
" «Or vedi, figlio","- Réfléchis, fils."
 tra Bëatrice e te è questo muro»,Ce mur te sépare de Béatrice !
" Come al nome di Tisbe aperse il ciglio Piramo in su la morte, e riguardolla, allor che ’l gelso diventò vermiglio","Comme Piram, au nom de Tisbe, ouvrit les yeux au point de mort et la regarda, quand le mûrier devint rouge,"
" così, la mia durezza fatta solla, mi volsi al savio duca, udendo il nome che ne la mente sempre mi rampolla","Ainsi, après que ma dureté eut été soulagée, je me retournai vers le sage maître, en entendant le nom qui est toujours présent dans mon esprit."
 Ond’ ei crollò la fronte e disse,"Alors il se détourna de sa tête, et dit:"
 «Come volenci star di qua?»,Qu'est-ce qu'on va faire ici ?
 indi sorrise come al fanciul si fa ch’è vinto al pome,"Alors il sourit, comme on fait avec un enfant vaincu par la promesse d'un fruit."
" Poi dentro al foco innanzi mi si mise, pregando Stazio che venisse retro, che pria per lunga strada ci divise","Puis il s'est mis dans le feu, priant Stazio de me suivre, tandis qu'avant, il s'était fracassé avec nous."
" Sì com’ fui dentro, in un bogliente vetro gittato mi sarei per rinfrescarmi, tant’ era ivi lo ’ncendio sanza metro","Dès que j'ai été à l'intérieur, je me serais jeté dans un verre brûlant pour me rafraîchir, et la chaleur était sans comparaison."
" Lo dolce padre mio, per confortarmi, pur di Beatrice ragionando andava, dicendo","Mon doux père, pour me consoler, parlait toujours de Béatrice, en disant:"
 «Li occhi suoi già veder parmi»,J'ai déjà l'impression de voir ses yeux.
 Guidavaci una voce che cantava di là,Il nous guidait une voix qui chantait de l'autre côté.
" e noi, attenti pur a lei, venimmo fuor là ove si montava","Et nous, toujours attentifs à elle, sortis des flammes là où l'on montait."
" ‘Venite, benedicti Patris mei’, ","""Venez, bénis de mon Père"""
" sonò dentro a un lume che lì era, tal che mi vinse e guardar nol potei","Une voix retentit à l'intérieur d'une lumière qui était là, si vive que je ne pouvais pas la regarder."
" «Lo sol sen va», soggiunse, «e vien la sera",Le soleil s'en va et arrive la nuit.
" non v’arrestate, ma studiate il passo, mentre che l’occidente non si annera»","Ne vous arrêtez pas, mais hâtez-vous jusqu'à ce que l'Occident s'obscurcisse complètement."
 Dritta salia la via per entro ’l sasso verso tal parte ch’io toglieva i raggi dinanzi a me del sol ch’era già basso,"La route creusée dans le rocher montait droit vers le levant, de sorte que j'interrompais devant moi les rayons du soleil qui tombait."
" E di pochi scaglion levammo i saggi, che ’l sol corcar, per l’ombra che si spense, sentimmo dietro e io e li miei saggi","Et nous avons pris le temps de monter quelques marches, quand mes guides et moi nous sommes aperçus que le soleil était couché parce que mon ombre avait disparu."
" E pria che ’n tutte le sue parti immense fosse orizzonte fatto d’uno aspetto, ","Et avant que l'horizon ne prenne un aspect unique dans toutes ses parties immenses,"
" e notte avesse tutte sue dispense, ciascun di noi d’un grado fece letto","et que la nuit eût obscurci toutes les terres, chacun de nous fit un lit d'une marche."
