Original,Translate
" ma luce rende il salmo Delectasti, che puote disnebbiar vostro intelletto",Le Psaume 'Delectasti' fournit une réponse qui peut dissiper toutes vos incertitudes.
" E tu che se’ dinanzi e mi pregasti, dì s’altro vuoli udir","Toi qui te tiens devant moi et qui m'a posé la question, dis-moi si tu veux savoir autre chose."
 ch’i’ venni presta ad ogne tua question tanto che basti»,"En fait, je suis ici pour donner une réponse complète à chacune de vos questions."
" «L’acqua», diss’ io, «e ’l suon de la foresta impugnan dentro a me novella fede di cosa ch’io udi’ contraria a questa»",J'ai rapporté que l'eau et le bruissement des feuilles de la forêt s'opposaient à quelque chose que j'avais été exposé.
 Ond’ ella,dit-elle alors il prononça
" «Io dicerò come procede per sua cagion ciò ch’ammirar ti face, e purgherò la nebbia che ti fiede",Je vais t'expliquer l'origine de ton émerveillement et dissiper les doutes qui obscurcissent ton esprit.
" Lo sommo Ben, che solo esso a sé piace, fé l’uom buono e a bene, e questo loco diede per arr’ a lui d’etterna pace","Dieu, qui ne s'aime que lui-même, créa l'homme bon et enclin au bien, et lui donna ce monde comme symbole de la paix perpétuelle."
 Per sua difalta qui dimorò poco,"À cause de son erreur, il n'est resté ici que pour une courte période."
 per sua difalta in pianto e in affanno cambiò onesto riso e dolce gioco,"À cause de son péché, sa joie et sa joie se sont transformées en larmes et en tourments."
" Perché ’l turbar che sotto da sé fanno l’essalazion de l’acqua e de la terra, ",Les perturbations causées sur Terre par la vapeur d'eau et le sol doivent être surmontées.
" che quanto posson dietro al calor vanno, a l’uomo non facesse alcuna guerra, questo monte salìo verso ’l ciel tanto, ","En suivant la chaleur jusqu'où ils pouvaient sans troubler l'homme, cette montagne est remontée au ciel jusqu'ici."
 e libero n’è d’indi ove si serra,"D'ici au purgatoire, il est protégé contre les phénomènes atmosphériques."
" Or perché in circuito tutto quanto l’aere si volge con la prima volta, se non li è rotto il cerchio d’alcun canto, ","Comme le Premier Mobile fait bouger l'air dans une circulation continue, à moins qu'il ne soit interrompu quelque part,"
" in questa altezza ch’è tutta disciolta ne l’aere vivo, tal moto percuote, e fa sonar la selva perch’ è folta","La brise qui souffle autour de la montagne, libre comme un vol d'oiseau, faisait bouillir les feuilles de la forêt très dense."
" e la percossa pianta tanto puote, che de la sua virtute l’aura impregna e quella poi, girando, intorno scuote","La plante, frappée par le vent, a un tel impact qu'elle diffuse sa vertu créatrice à travers l'air qui tourne autour et porter un effet bénéfique."
" e l’altra terra, secondo ch’è degna per sé e per suo ciel, concepe e figlia di diverse virtù diverse legna","En fonction de sa fertilité et de son climat, la Terre conçoit et génère diverses plantes avec des caractéristiques différentes grâce à l'habileté des hommes."
" Non parrebbe di là poi maraviglia, udito questo, quando alcuna pianta sanza seme palese vi s’appiglia","On ne devrait pas s'étonner quand, sur Terre, une plante sort de nulle part sans semer."
" E saper dei che la campagna santa dove tu se’, d’ogne semenza è piena, e frutto ha in sé che di là non si schianta",Vous devez être conscient que le lieu sacré où vous vous trouvez garde toutes sortes de graines et est riche en fruits non communs ailleurs.
" L’acqua che vedi non surge di vena che ristori vapor che gel converta, come fiume ch’acquista e perde lena","L'eau que vous observez n'est pas d'origine météo, elle n'est pas non plus produite par le gel en transformant les vapeurs atmosphériques en pluie, comme cela pourrait se produire avec un torrent qui monte et descend de débit."
" ma esce di fontana salda e certa, che tanto dal voler di Dio riprende, quant’ ella versa da due parti aperta","Mais son origine est une source solide et certaine, qui vient de la volonté de Dieu et qui se déverse des deux côtés."
 Da questa parte con virtù discende che toglie altrui memoria del peccato,De ce côté on descend avec le pouvoir d'enlever l'allégresse du péché.
 da l’altra d’ogne ben fatto la rende,"Avec l'ajout de la vertu, la bonne action est destinée à être rappelée."
 Quinci Letè,C'est un lieu connu sous le nom de Lete à partir d'ici.
" così da l’altro lato Eünoè si chiama, e non adopra se quinci e quindi pria non è gustato","De l'autre côté, le nom est Eunoé et la personne ne peut agir jusqu'à ce qu'elle ait bu cette eau d'abord et puis l'autre."
 a tutti altri sapori esto è di sopra,ce goût est inégalable
" E avvegna ch’assai possa esser sazia la sete tua perch’ io più non ti scuopra, darotti un corollario ancor per grazia","Bien que je puisse satisfaire ta curiosité, je veux ajouter un corollaire pour ma gentillesse."
" né credo che ’l mio dir ti sia men caro, se oltre promession teco si spazia",Je ne pense pas que mes paroles seront moins appréciées si elles vont plus loin que ce que j'avais promis.
" Quelli ch’anticamente poetaro l’età de l’oro e suo stato felice, forse in Parnaso esto loco sognaro","Ceux qui, dans l'Antiquité, rêvèrent d'un lieu semblable au paradis, écrivirent des versets sur l'âge célèbre et heureux de l'or."
 Qui fu innocente l’umana radice,"Ici, les hommes primitifs étaient innocents."
 qui primavera sempre e ogne frutto,"Il est à sa plus grande maturité Ici, l'hiver n'arrive jamais et chaque fruit atteint la perfection de sa maturation."
 nettare è questo di che ciascun dice»,"""Tout le monde parle des propriétés précieuses de l'eau de cette rivière."""
" Io mi rivolsi ’n dietro allora tutto a’ miei poeti, e vidi che con riso udito avëan l’ultimo costrutto","Quand je me suis tourné vers Virgile et Stazio, j'ai remarqué qu'ils avaient souri en écoutant ces derniers mots."
 poi a la bella donna torna’ il viso,Je me suis retournée vers la belle femme.
" Cantando come donna innamorata, continüò col fin di sue parole","En chantant avec passion, comme si elle était une femme amoureuse, elle poursuivit son discours."
 ‘Beati quorum tecta sunt peccata’,Dieu'Ceux qui ont trouvé le pardon divin sont chanceux.
" E come ninfe che si givan sole per le salvatiche ombre, disïando qual di veder, qual di fuggir lo sole,","Alors que les nymphes se promenaient solitaires dans les arbres des bois, certaines rêvaient d'admirer le soleil et d'autres cherchaient refuge à ses rayons."
"  allor si mosse contra ’l fiume, andando su per la riva","la femme commença à parcourir la rive du fleuve, se dirigeant vers le haut."
" e io pari di lei, picciol passo con picciol seguitando","Je la marchais derrière, en adaptant ma démarche pour la faire correspondre à la sienne, plus lente."
" Non eran cento tra ’ suoi passi e ’ miei, quando le ripe igualmente dier volta, per modo ch’a levante mi rendei","Nous n'avions pas encore fait cent pas, elle et moi, quand le fleuve s'est détourné vers l'Est et je l'ai suivi."
" Né ancor fu così nostra via molta, quando la donna tutta a me si torse, dicendo","""Nous avons une autre voie à suivre""Pendant que la femme se tournait vers moi, ses mots sonnaient comme ""nous devons choisir un chemin différent."""
" «Frate mio, guarda e ascolta»","Petit frère, regarde et écoute."
" Ed ecco un lustro sùbito trascorse da tutte parti per la gran foresta, tal che di balenar mi mise in forse","Une lumière intense a déchiré la forêt, si brillante qu'elle aurait été un coup de foudre."
" Ma perché ’l balenar, come vien, resta, e quel, durando, più e più splendeva, nel mio pensier dicea",":Parce que l'éclair avait disparu rapidement, mais cette lumière devenait de plus en plus lumineuse, je pensais entre moi et moi:"
 ‘Che cosa è questa?’,Qu'est-ce que ça pourrait être ?
 E una melodia dolce correva per l’aere luminoso,La douceur de la mélodie se répandait dans l'atmosphère lumineuse.
" onde buon zelo mi fé riprender l’ardimento d’Eva, che là dove ubidia la terra e ’l cielo, ","Alors une juste ardeur me poussa à reprendre l'arrogance excessive d'Ève, même si la terre et le ciel lui obéissaient."
" femmina, sola e pur testé formata, non sofferse di star sotto alcun velo","Bien qu'elle fût la première femme créée, je n'ai pas laissé de limites dans mon éducation."
" sotto ’l qual se divota fosse stata, avrei quelle ineffabili delizie sentite prima e più lunga fïata","S'il avait gardé cette frontière fidèle, j'aurais pu jouir de ces plaisirs agréables avant et pendant une période plus longue."
" Mentr’ io m’andava tra tante primizie de l’etterno piacer tutto sospeso, ","En continuant avec le cœur plein d'espoirs pour toutes les merveilles qui m'attendaient, j'allais de l'avant."
" e disïoso ancora a più letizie, dinanzi a noi, tal quale un foco acceso, ci si fé l’aere sotto i verdi rami","du sauleL'air devant nous se teintait d'une couleur rouge intense, comme les flammes, tandis que les branches vertes du saule promettaient de nouvelles joies."
 e ’l dolce suon per canti era già inteso,"et ce doux joueur devenait, en tout cas, une mélodie"
" O sacrosante Vergini, se fami, freddi o vigilie mai per voi soffersi, cagion mi sprona ch’io mercé vi chiami","Ô Sainte Muse, si jamais j'ai souffert de privations alimentaires, de froid ou de rester éveillé la nuit à cause de vous, maintenant immanquable le désir se fait plus fort en moi de recevoir une reconnaissance pour tout cela."
" Or convien che Elicona per me versi, e Uranìe m’aiuti col suo coro forti cose a pensar mettere in versi","En m'adressant à l'Élycone pour qu'elle me donne l'inspiration poétique, et avec l'aide d'Urania et d'autres Musées, mettez en vers des choses qui peuvent sembler impossibles à réaliser."
" Poco più oltre, sette alberi d’oro falsava nel parere il lungo tratto del mezzo ch’era ancor tra noi e loro","À une courte distance, le vaste vide qui nous séparait d'eux me donnait l'impression de voir sept arbres d'or."
" ma quand’ i’ fui sì presso di lor fatto, che l’obietto comun, che ’l senso inganna, ","Quand j'ai été assez proche pour prendre une décision, la chose que j'avais ressentie au début, qui pouvait confondre les sens,"
" non perdea per distanza alcun suo atto, la virtù ch’a ragion discorso ammanna, sì com’ elli eran candelabri apprese, ","Malgré sa distance, son sens vertueux du discernement, qui fournissait les fondements de l'usage de la raison, étaient connus comme les chandeliers."
 e ne le voci del cantare ‘Osanna’,"Les mots ""Hosanna"" retentirent dans les oreilles de la foule."
 Di sopra fiammeggiava il bello arnese più chiaro assai che luna per sereno di mezza notte nel suo mezzo mese,"Les magnifiques chandeliers projetaient une lumière plus intense que la pleine lune à minuit, illuminant le ciel nocturne."
" Io mi rivolsi d’ammirazion pieno al buon Virgilio, ed esso mi rispuose con vista carca di stupor non meno","En m'adressant à Virgile avec une profonde émerveillement, il me regarda tout aussi stupéfait."
" Indi rendei l’aspetto a l’alte cose che si movieno incontr’ a noi sì tardi, che foran vinte da novelle spose",Alors que j'observais ces grands êtres qui marchaient vers nous à une démarche si lente qu'ils étaient surpassés même par la vitesse des jeunes filles en train de se marier.
 La donna mi sgridò,La femme m'a secouée.
" «Perché pur ardi sì ne l’affetto de le vive luci, e ciò che vien di retro a lor non guardi?»","Pourquoi ne penses-tu qu'à contempler les chandeliers remplis d'affection, en négligeant ce qui vient après ?"
" Genti vid’ io allor, come a lor duci, venire appresso, vestite di bianco","Alors j'ai vu des êtres en blanc qui étaient derrière les personnages, comme s'ils étaient leurs compagnons."
 e tal candor di qua già mai non fuci,Il n'a jamais été aussi pur sur Terre.
" L’acqua imprendëa dal sinistro fianco, e rendea me la mia sinistra costa, s’io riguardava in lei, come specchio anco","Si je fixais l'eau du Lete, je voyais dans son miroir comment mon flanc gauche brillait à ma gauche."
" Quand’ io da la mia riva ebbi tal posta, che solo il fiume mi facea distante, per veder meglio ai passi diedi sosta, ","Quand j'arrivai à la rive, seule la rivière me séparait de ces objets. Pour mieux regarder, j'ai ralenti mon chemin."
" e vidi le fiammelle andar davante, lasciando dietro a sé l’aere dipinto, e di tratti pennelli avean sembiante","J'ai vu les flammes se développer, laissant une trace de lumière dans l'air qui semblait avoir été peinte par un peintre avec ses pinceaux."
" sì che lì sopra rimanea distinto di sette liste, tutte in quei colori onde fa l’arco il Sole e Delia il cinto",La lumière qui se répandait des chandeliers coupait l'air en sept bandes de toutes les couleurs générées tant par le Soleil dans l'arc-en-ciel que par la Lune dans son halo.
 Questi ostendali in dietro eran maggiori che la mia vista,Ces étendards s'étendaient au-delà de ma vue.
" e, quanto a mio avviso, diece passi distavan quei di fori",l'un de l'autreJe pense que les deux plus extérieurs se trouvaient à dix pas l'un de l'autre.
" Sotto così bel ciel com’ io diviso, ventiquattro seniori, a due a due, coronati venien di fiordaliso","Sous un ciel magnifique, comme je l'ai décrit, vingt - quatre anciens arrivaient par paires, avec des lys sur la tête."
 Tutti cantavan,Il y avait une chorale de chanteurs.
" «Benedicta tue ne le figlie d’Adamo, e benedette sieno in etterno le bellezze tue»","Pour l'éternité, bénis-toi comme une seule fleur parmi les filles d'Adam, et que ta beauté soit toujours louée."
" Poscia che i fiori e l’altre fresche erbette a rimpetto di me da l’altra sponda libere fuor da quelle genti elette, ","Après que les saintes eurent abandonné les fleurs et les herbes le long de la rive opposée, je pus en jouir de la fraîcheur."
" sì come luce luce in ciel seconda, vennero appresso lor quattro animali, coronati ciascun di verde fronda","Dans le ciel comme une étoile suit l'autre, après eux quatre animaux se succédèrent, chacun orné d'une végétation épaisse."
 Ognuno era pennuto di sei ali,Chacun avait six ailes.
 le penne piene d’occhi,Ses yeux étaient éparpillés sur ses ailes.
" e li occhi d’Argo, se fosser vivi, sarebber cotali",Les yeux d'Argo seraient toujours les mêmes s'il était encore en vie.
" A descriver lor forme più non spargo rime, lettor","Pour décrire l'apparence d'eux, je n'utiliserai pas une grande quantité de vers."
" ch’altra spesa mi strigne, tanto ch’a questa non posso esser largo","Compte tenu des nombreuses questions qui m'engagent actuellement, je ne peux pas donner de détails supplémentaires sur ce sujet."
" ma leggi Ezechïel, che li dipigne come li vide da la fredda parte venir con vento e con nube e con igne","Mais Ézéchiel les vit aller du nord avec le vent, les nuages et le feu."
" e quali i troverai ne le sue carte, tali eran quivi, salvo ch’a le penne Giovanni è meco e da lui si diparte","Ce que j'ai vu était exactement comme cela était décrit dans le livre de lui, à l'exception du détail sur la plume. Jean est avec moi, et nous nous éloignons de lui."
" Lo spazio dentro a lor quattro contenne un carro, in su due rote, trïunfale, ch’al collo d’un grifon tirato venne",Un griffon tirait un char triomphal sur deux roues et occupait l'espace entre eux.
" Esso tendeva in sù l’una e l’altra ale tra la mezzana e le tre e tre liste, sì ch’a nulla, fendendo, facea male","Il avait les ailes étendues entre la liste lumineuse au centre et les trois de chaque côté, afin de ne pas endommager l'une ou l'autre d'entre elles."
 Tanto salivan che non eran viste,"de loin, il n'était plus possible de voir à quel point leurs sommets étaient élevés."
" le membra d’oro avea quant’ era uccello, e bianche l’altre, di vermiglio miste","Il avait des jambes dorées d'oiseau, tandis que les autres étaient d'une teinte blanche et rosée."
" Non che Roma di carro così bello rallegrasse Affricano, o vero Augusto, ma quel del Sol saria pover con ello",Jamais dans l'histoire de Rome un char aussi magnifique n'a été préparé pour célébrer Scipion l'Africain ou Auguste; même celui du Soleil serait apparu médiocre si on le comparait.
" quel del Sol che, svïando, fu combusto per l’orazion de la Terra devota, quando fu Giove arcanamente giusto","Quand Jupiter a agi mystérieusement avec justice, le Soleil qu'il avait désobéi a été châtié par les prières ferventes de la Terre pieuse."
 Tre donne in giro da la destra rota venian danzando,Trois femmes dansaient autour de la roue de droite.
 l’una tanto rossa ch’a pena fora dentro al foco nota,L'une d'elles était rouge comme une étincelle plongée dans le feu.
 l’altr’ era come se le carni e l’ossa fossero state di smeraldo fatte,Il avait la peau et les os d'un émeraude vert lumineux.
 la terza parea neve testé mossa,la troisième ressemblait à une neige blanche et douce tombée du ciel.
" e or parëan da la bianca tratte, or da la rossa","Maintenant elles semblaient traînées dans la danse d'abord par la lumière blanche, puis par la rouge."
 e dal canto di questa l’altre toglien l’andare e tarde e ratte,"Les autres se déplaçaient à un rythme de danse lent ou rapide, comme réponse à la dernière."
" Da la sinistra quattro facean festa, in porpore vestite, dietro al modo d’una di lor ch’avea tre occhi in testa","Quatre femmes, vêtues d'un rouge pourpre profond, se déplaçaient avec grâce sur la gauche du char, suivant le rythme enchanté qui provenait de la tête de leur danseuse de trois pupilles."
" Appresso tutto il pertrattato nodo vidi due vecchi in abito dispari, ma pari in atto e onesto e sodo","Derrière ces personnages, derniers deux personnes âgées avec des styles de vêtements différents, mais qui partageaient une aura digne et solennelle."
 L’un si mostrava alcun de’ famigliari di quel sommo Ipocràte che natura a li animali fé ch’ell’ ha più cari,Le premier se manifestait comme un dévot de ce vénérable Hippocrate créé par la Nature pour favoriser les créatures aimées plus que toutes les autres.
" mostrava l’altro la contraria cura con una spada lucida e aguta, tal che di qua dal rio mi fé paura","L'autre montrait qu'il avait un intérêt opposé, brandissant une épée brillante et tranchante qui m'a terrifié même si j'étais sur la rive opposée du fleuve."
 Poi vidi quattro in umile paruta,"D'un point de vue modeste, j'ai vu quatre personnes."
" e di retro da tutti un vecchio solo venir, dormendo, con la faccia arguta","Un ancien solitaire, se promenant ensoleillé avec une expression visible sur son visage, était le dernier de la file."
" E questi sette col primaio stuolo erano abitüati, ma di gigli dintorno al capo non facëan brolo, ","Ces sept étaient habillés comme les vingt-quatre premiers anciens, mais ils n'avaient pas de couronne de lys autour de leur tête."
 anzi di rose e d’altri fior vermigli,"de roses et de fleurs rouges, mais pas seulement"
 giurato avria poco lontano aspetto che tutti ardesser di sopra da’ cigli,"la même marque au point où elle se trouvait, il semblait que tout le monde avait la même enseigne sur le front."
" E quando il carro a me fu a rimpetto, un tuon s’udì, e quelle genti degne parvero aver l’andar più interdetto, ","Au moment où le char était devant moi, un tonnerre a retenti et il semblait que ces personnes saintes ne pouvaient plus aller de l'avant."
 fermandosi ivi con le prime insegne,ils s'arrêtèrent dans ce lieu avec les poteaux dressés qui dirigeaient le cortège.
" Quando il settentrïon del primo cielo, che né occaso mai seppe né orto né d’altra nebbia che di colpa velo, ","Lorsque la constellation de sept étoiles de l'Empire, jamais effleurée par l'aurore ou le coucher du soleil, et dont les lumières n'ont jamais été obscurcies, si ce n'est par un brouillard fait du péché,"
" e che faceva lì ciascun accorto di suo dover, come ’l più basso face qual temon gira per venire a porto, fermo s’affisse","Il s'arrêta comme l'Ourse Majeur qui indique la route aux navigateurs à la recherche du port, leur montrant son devoir."
" la gente verace, venuta prima tra ’l grifone ed esso, al carro volse sé come a sua pace","La sainte humanité qui était arrivée à l'affrontement avec le griffon se tourna vers la calèche, comme s'ils étaient à l'abri de ses émeutes."
" e un di loro, quasi da ciel messo, ‘Veni, sponsa, de Libano’ cantando gridò tre volte, e tutti li altri appresso","Un des plus anciens, comme si c'était quelqu'un envoyé des cieux, entonna à haute voix ""Viens, épouse du Liban,"" accompagné de tous les autres qui le répétèrent trois fois."
" Quali i beati al novissimo bando surgeran presti ognun di sua caverna, la revestita voce alleluiando, ","En réponse au dernier appel, les bienheureux se lèveront des tombes en s'écriant ""Alléluia!"" avec la voix qui vient de leurs nouveaux corps."
" cotali in su la divina basterna si levar cento, ad vocem tanti senis, ministri e messaggier di vita etterna","En réponse à l'autorité du vieillard, cent messagers de vie éternelle prirent place sur le char sacré."
 Tutti dicean,qu'il était un bon garçon Tout le monde avait entendu dire qu'il était un jeune homme très talentueux.
" ‘Benedictus qui venis’, ",Bénédictions à toi d'arriver.
"e fior gittando e di sopra e dintorno, ","le scintillant de fleurs dans l'air et autour, ils enrichissaient son vol de lueur."
"‘Manibus, oh, date lilïa plenis’","""Oh, il répandit les lis en abondance"
" Io vidi già nel cominciar del giorno la parte orïental tutta rosata, e l’altro ciel di bel sereno addorno","À l'aube, j'ai admiré une bande de rouille intense qui bordait l'horizon à l'orient et le reste du firmament était tapissé par un magnifique clair bleu."
" e la faccia del sol nascere ombrata, sì che per temperanza di vapori l’occhio la sostenea lunga fïata","J'ai observé le soleil se lever de l'autre côté d'un nuage léger, au point de pouvoir jouir longtemps de sa lumière atténuée d'une manière agréable par les désirs de vapeur mousseuses."
" così dentro una nuvola di fiori che da le mani angeliche saliva e ricadeva in giù dentro e di fori, ","Comme un nuage de pétales poussé par les mains des anges, le char fut recouvert à la fois à l'intérieur et à l'extérieur."
" sovra candido vel cinta d’uliva donna m’apparve, sotto verde manto vestita di color di fiamma viva","Une femme avec un voile blanc et une couronne d'olivier, enveloppée dans une cape verte et élégante dans sa robe rouge feu apparut devant moi."
" E lo spirito mio, che già cotanto tempo era stato ch’a la sua presenza non era di stupor, tremando, affranto, ","Mon esprit, qui n'avait pas tremblé depuis longtemps, fut submergé par l'émerveillement de son apparition."
" sanza de li occhi aver più conoscenza, per occulta virtù che da lei mosse, d’antico amor sentì la gran potenza","Sans jamais l'avoir vue, elle a perçu la force d'un vieil amour grâce à une connexion vertueuse et invisible."
" Tosto che ne la vista mi percosse l’alta virtù che già m’avea trafitto prima ch’io fuor di püerizia fosse, ","Dès que j'ai vu la haute vertu amoureuse qui avait déjà touché mon cœur avant ma sortie d'enfance, ma vue a été frappée."
" volsimi a la sinistra col respitto col quale il fantolin corre a la mamma quando ha paura o quando elli è afflitto, per dicere a Virgilio",J'ai demandé à Virgile d'interrompre son action en me tournant à gauche avec le même souci qu'un enfant qui cherche du réconfort dans sa mère quand il est effrayé ou troublé.
 ‘Men che dramma di sangue m’è rimaso che non tremi,"""Il n'y a pas une seule goutte de mon sang à l'abri du tremblement."
 conosco i segni de l’antica fiamma’,Je suis familier avec les symboles de l'ancienne passion
" Ma Virgilio n’avea lasciati scemi di sé, Virgilio dolcissimo patre, Virgilio a cui per mia salute die’mi","Virgile, cher père, nous avait tous abandonnés, mais je me suis confié à lui pour me sauver."
" né quantunque perdeo l’antica matre, valse a le guance nette di rugiada, che, lagrimando, non tornasser atre","et, malgré ce que la mère ancienne avait perdu, mes jeunes joues étaient encore humides de larmes et toutes éclaboussées."
" «Dante, perché Virgilio se ne vada, non pianger anco, non piangere ancora","Dante, ne désespérez pas pour le départ de Virgile; retenez vos larmes et évitez de pleurer."
 ché pianger ti conven per altra spada»,Tu seras plus motivé à pleurer pour autre chose.
" Quasi ammiraglio che in poppa e in prora viene a veder la gente che ministra per li altri legni, e a ben far l’incora","Comme un amiral qui se balade entre la poupe et la prora pour contrôler les marins au gouvernail des autres bateaux, les encourageant à donner le meilleur de soi."
" in su la sponda del carro sinistra, quando mi volsi al suon del nome mio, che di necessità qui si registra, ","Quand je me suis tourné vers le côté gauche du chariot, j'ai entendu mon nom retentir fort, m'obligeant à le rappeler dans ces versets."
" vidi la donna che pria m’appario velata sotto l’angelica festa, drizzar li occhi ver’ me di qua dal rio","Je vis la femme qui avait été auparavant cachée par un manteau de pétales jetés par les anges, les yeux fixés sur moi de l'autre côté du fleuve."
" Tutto che ’l vel che le scendea di testa, cerchiato de le fronde di Minerva, non la lasciasse parer manifesta, ","Malgré le voile qui lui descendait de la tête et orné des frondes de Minerva, il ne permettait pas de voir son visage."
 regalmente ne l’atto ancor proterva continüò come colui che dice e ’l più caldo parlar dietro reserva,"Il continua dans son attitude royale et altière, comme s'il retenait les points les plus importants pour la conclusion du discours."
 «Guardaci ben,- Essayez attentivement ici.
" Ben son, ben son Beatrice","Oui, je suis Beatrice."
 Come degnasti d’accedere al monte? ,Qu'est-ce qui t'a pris d'entrer dans le Paradis Terrestre ?
 non sapei tu che qui è l’uom felice?»,Tu ne savais pas que c'était l'endroit de l'homme heureux ?
 Li occhi mi cadder giù nel chiaro fonte,Mes yeux se sont perdus dans l'eau claire de la rivière.
" ma veggendomi in esso, i trassi a l’erba, tanta vergogna mi gravò la fronte","Quand j'ai vu mon reflet dans le miroir, je me suis tourné vers l'herbe à cause d'un profond sentiment d'embarras qui m'a fait baisser les yeux."
" Così la madre al figlio par superba, com’ ella parve a me","Tout comme la mère semble magnifique à son fils, de même il m'apparaissait à moi aussi."
 perché d’amaro sente il sapor de la pietade acerba,"Malgré l'affection qui s'exprime par la réprimande, elle a un goût amer."
 Ella si tacque,La femme est restée silencieuse.
" e li angeli cantaro di sùbito ‘In te, Domine, speravi’","Les anges entonnèrent aussitôt: 'Que ce soit toi, ô Seigneur, mon seul soutien'."
 ma oltre ‘pedes meos’ non passaro,Leurs pas n'allèrent pas au-delà du verset 'Mes pieds'.
" Sì come neve tra le vive travi per lo dosso d’Italia si congela, soffiata e stretta da li venti schiavi, ","Alors que les vents froids de l'esclavage balayent dans les arbres de l'Apennin, la neige se gèle sous eux."
" poi, liquefatta, in sé stessa trapela, pur che la terra che perde ombra spiri, sì che par foco fonder la candela","Chauffée par les vents chauds de l'Afrique, comme si c'était une bougie dissoute par le feu, la masse se liquéfie progressivement."
 così fui sanza lagrime e sospiri anzi ’l cantar di quei che notan sempre dietro a le note de li etterni giri,Je n'ai laissé transparaître aucune émotion jusqu'à ce que j'entende les chants des créatures célestes qui accompagnaient le son des roues célestes.
" ma poi che ’ntesi ne le dolci tempre lor compatire a me, par che se detto avesser",": ""pauvre fille""Après avoir perçu dans leur mélodie douce une sorte de compassion, comme s'ils disaient: ""Oh, pauvre fille!."""
" ‘Donna, perché sì lo stempre?’, ",Pourquoi la méprisez-vous ?
" lo gel che m’era intorno al cor ristretto, spirito e acqua fessi, e con angoscia de la bocca e de li occhi uscì del petto","Le gel que j'avais autour du cœur s'est transformé en liquide salé, qui jaillissait de la bouche et des yeux avec désespoir."
" Ella, pur ferma in su la detta coscia del carro stando, a le sustanze pie volse le sue parole così poscia","Pendant que Béatrice restait sur la marge gauche du char, il se tourna vers ces êtres dévoués."
" «Voi vigilate ne l’etterno die, sì che notte né sonno a voi non fura passo che faccia il secol per sue vie","Veillez à la lumière éternelle de Dieu de manière à ne manquer aucun mouvement du monde dans sa marche, tant pendant la nuit que le jour."
" onde la mia risposta è con più cura che m’intenda colui che di là piagne, perché sia colpa e duol d’una misura","Pour que l'expression de ma douleur soit entendue par ceux qui versent des larmes au-delà du fleuve, afin de s'aligner sur le degré de responsabilité."
" Non pur per ovra de le rote magne, che drizzan ciascun seme ad alcun fine secondo che le stelle son compagne, ","Grâce à l'influence des planètes, qui déterminent une destination pour chacun en fonction de son signe zodiacal, chaque être est dirigé vers son objectif selon la vertu de l'étoile qui préside à sa naissance."
" ma per larghezza di grazie divine, che sì alti vapori hanno a lor piova, che nostre viste là non van vicine, ","Dans sa grande bonté, la grâce divine tombe de la hauteur impénétrable qui n'est pas contemplé par nous."
" questi fu tal ne la sua vita nova virtüalmente, ch’ogne abito destro fatto averebbe in lui mirabil prova","Quand il était jeune, il avait un tel potentiel de vertu que toute bonne attitude aurait conduit à des résultats exceptionnels en lui."
" Ma tanto più maligno e più silvestro si fa ’l terren col mal seme e non cólto, quant’ elli ha più di buon vigor terrestro","Un sol devient sauvage et inculte, avec des plantes envahissantes et plus mauvais que sa fertilité innée, quand il n'est pas cultivé."
 Alcun tempo il sostenni col mio volto,J'ai soutenu Dante pendant un certain temps avec mon visage.
" mostrando li occhi giovanetti a lui, meco il menava in dritta parte vòlto","En le regardant de mes jeunes yeux, je le faisais progresser dans le droit chemin."
" Sì tosto come in su la soglia fui di mia seconda etade e mutai vita, questi si tolse a me, e diessi altrui","Quand je suis entrée dans ma phase adolescente et que j'ai changé de vie, il a trahi mon souvenir et a commencé à fréquenter d'autres femmes."
" Quando di carne a spirto era salita, e bellezza e virtù cresciuta m’era, fu’ io a lui men cara e men gradita","Quand je m'étais transformée de corps à âme et que ma beauté et mon excellence avaient grandi, je n'ai pas été aussi aimée et appréciée."
" e volse i passi suoi per via non vera, imagini di ben seguendo false, che nulla promession rendono intera","Il se laissa conduire par un sentier trompeur, suivant l'illusion de quelque chose de bon qui ne serait jamais en mesure de tenir sa promesse."
" Né l’impetrare ispirazion mi valse, con le quali e in sogno e altrimenti lo rivocai","Je n'ai pas eu besoin de bonté divine pour l'atteindre dans mon rêve, mais j'ai réussi."
 sì poco a lui ne calse,Il s'en foutait.
" Tanto giù cadde, che tutti argomenti a la salute sua eran già corti, fuor che mostrarli le perdute genti",Il a glissé si profondément qu'il n'y avait pas d'autre moyen de le sauver que de lui montrer les personnes perdues.
" Per questo visitai l’uscio d’i morti, e a colui che l’ha qua sù condotto, li prieghi miei, piangendo, furon porti","En pleurant, je me suis approché du seuil de l'Enfer et j'ai adressé ma prière à celui qui était responsable de son arrivée en ce lieu."
" Alto fato di Dio sarebbe rotto, se Letè si passasse e tal vivanda fosse gustata sanza alcuno scotto di pentimento che lagrime spanda»",Dante ne rentrerait pas dans les plans du Seigneur s'il pouvait dépasser le Lete et manger quelque chose sans sentir un remords si profond pour pleurer.
" «O tu che se’ di là dal fiume sacro», ","Venez m'offrir des vœux divins Ô celui qui est au-delà de l'ancien fleuve, vous accourrez avec des prières divines pour m'honorer!"
